"","prolific_id","phoneme","language","language_chosen","L1","mode"
"420","5c2fae74d76cde0001c11590","i","French","eng","English","perception"
"421","5c2fae74d76cde0001c11590","schwa_a","French","eng","English","perception"
"422","5c2fae74d76cde0001c11590","u","French","eng","English","perception"
"423","5c2fae74d76cde0001c11590","u","French","span","English","perception"
"424","5c2fae74d76cde0001c11590","o","French","eng","English","perception"
"425","5c2fae74d76cde0001c11590","o","French","eng","English","perception"
"426","5c2fae74d76cde0001c11590","i","French","eng","English","perception"
"427","5c2fae74d76cde0001c11590","u","French","eng","English","perception"
"428","5c2fae74d76cde0001c11590","o","French","eng","English","perception"
"429","5c2fae74d76cde0001c11590","u","French","span","English","perception"
"430","5c2fae74d76cde0001c11590","schwa_a","French","eng","English","perception"
"431","5c2fae74d76cde0001c11590","i","French","eng","English","perception"
"432","5c2fae74d76cde0001c11590","schwa_a","French","eng","English","perception"
"433","5c2fae74d76cde0001c11590","o","French","eng","English","perception"
"434","5c2fae74d76cde0001c11590","o","French","eng","English","perception"
"435","5c2fae74d76cde0001c11590","i","French","eng","English","perception"
"436","5c2fae74d76cde0001c11590","i","French","eng","English","perception"
"437","5c2fae74d76cde0001c11590","schwa_a","French","eng","English","perception"
"438","5c2fae74d76cde0001c11590","schwa_a","French","eng","English","perception"
"439","5c2fae74d76cde0001c11590","u","French","span","English","perception"
"440","5c2fae74d76cde0001c11590","u","French","span","English","perception"
"441","5d3a11cec4066e00151de801","u","French","span","English","perception"
"442","5d3a11cec4066e00151de801","u","French","span","English","perception"
"443","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"444","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"445","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"446","5d3a11cec4066e00151de801","i","French","eng","English","perception"
"447","5d3a11cec4066e00151de801","i","French","eng","English","perception"
"448","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"449","5d3a11cec4066e00151de801","i","French","eng","English","perception"
"450","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"451","5d3a11cec4066e00151de801","u","French","span","English","perception"
"452","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"453","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"454","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"455","5d3a11cec4066e00151de801","u","French","span","English","perception"
"456","5d3a11cec4066e00151de801","i","French","span","English","perception"
"457","5d3a11cec4066e00151de801","i","French","span","English","perception"
"458","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"459","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"460","5d3a11cec4066e00151de801","i","French","eng","English","perception"
"461","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"462","5d3a11cec4066e00151de801","u","French","span","English","perception"
"463","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"464","5d3a11cec4066e00151de801","u","French","span","English","perception"
"465","5d3a11cec4066e00151de801","u","French","span","English","perception"
"466","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"467","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"468","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"469","5d3a11cec4066e00151de801","i","French","eng","English","perception"
"470","5d3a11cec4066e00151de801","i","French","eng","English","perception"
"471","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"472","5d3a11cec4066e00151de801","u","French","span","English","perception"
"473","5d3a11cec4066e00151de801","i","French","eng","English","perception"
"474","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"475","5d3a11cec4066e00151de801","i","French","eng","English","perception"
"476","5d3a11cec4066e00151de801","schwa_a","French","eng","English","perception"
"477","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"478","5d3a11cec4066e00151de801","o","French","eng","English","perception"
"479","5d3a11cec4066e00151de801","u","French","span","English","perception"
"480","5d3a11cec4066e00151de801","u","French","span","English","perception"
"481","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"482","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"483","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"484","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"485","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"486","5dc3841029bf8929c19e2863","u","French","span","English","perception"
"487","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"488","5dc3841029bf8929c19e2863","u","French","eng","English","perception"
"489","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"490","5dc3841029bf8929c19e2863","u","French","eng","English","perception"
"491","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"492","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"493","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"494","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"495","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"496","5dc3841029bf8929c19e2863","u","French","span","English","perception"
"497","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"498","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"499","5dc3841029bf8929c19e2863","u","French","span","English","perception"
"500","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"501","5dc3841029bf8929c19e2863","u","French","eng","English","perception"
"502","5dc3841029bf8929c19e2863","schwa_a","French","span","English","perception"
"503","5dc3841029bf8929c19e2863","i","French","eng","English","perception"
"504","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"505","5dc3841029bf8929c19e2863","u","French","eng","English","perception"
"506","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"507","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"508","5dc3841029bf8929c19e2863","u","French","span","English","perception"
"509","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"510","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"511","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"512","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"513","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"514","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"515","5dc3841029bf8929c19e2863","u","French","eng","English","perception"
"516","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"517","5dc3841029bf8929c19e2863","o","French","eng","English","perception"
"518","5dc3841029bf8929c19e2863","i","French","span","English","perception"
"519","5dc3841029bf8929c19e2863","u","French","eng","English","perception"
"520","5dc3841029bf8929c19e2863","schwa_a","French","eng","English","perception"
"521","5dc483cf74939e34e55c3619","i","French","eng","English","perception"
"522","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"523","5dc483cf74939e34e55c3619","i","French","eng","English","perception"
"524","5dc483cf74939e34e55c3619","u","French","eng","English","perception"
"525","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"526","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"527","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"528","5dc483cf74939e34e55c3619","u","French","eng","English","perception"
"529","5dc483cf74939e34e55c3619","i","French","span","English","perception"
"530","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"531","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"532","5dc483cf74939e34e55c3619","u","French","eng","English","perception"
"533","5dc483cf74939e34e55c3619","i","French","span","English","perception"
"534","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"535","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"536","5dc483cf74939e34e55c3619","u","French","eng","English","perception"
"537","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"538","5dc483cf74939e34e55c3619","i","French","span","English","perception"
"539","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"540","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"541","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"542","5dc483cf74939e34e55c3619","i","French","eng","English","perception"
"543","5dc483cf74939e34e55c3619","u","French","eng","English","perception"
"544","5dc483cf74939e34e55c3619","u","French","eng","English","perception"
"545","5dc483cf74939e34e55c3619","schwa_a","French","span","English","perception"
"546","5dc483cf74939e34e55c3619","i","French","eng","English","perception"
"547","5dc483cf74939e34e55c3619","i","French","eng","English","perception"
"548","5dc483cf74939e34e55c3619","u","French","span","English","perception"
"549","5dc483cf74939e34e55c3619","u","French","span","English","perception"
"550","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"551","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"552","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"553","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"554","5dc483cf74939e34e55c3619","u","French","eng","English","perception"
"555","5dc483cf74939e34e55c3619","u","French","eng","English","perception"
"556","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"557","5dc483cf74939e34e55c3619","o","French","eng","English","perception"
"558","5dc483cf74939e34e55c3619","schwa_a","French","eng","English","perception"
"559","5dc483cf74939e34e55c3619","i","French","span","English","perception"
"560","5dc483cf74939e34e55c3619","i","French","span","English","perception"
"561","5dd733664524e76dc4537fe2","schwa_a","French","eng","English","perception"
"562","5dd733664524e76dc4537fe2","i","French","span","English","perception"
"563","5dd733664524e76dc4537fe2","u","French","span","English","perception"
"564","5dd733664524e76dc4537fe2","u","French","span","English","perception"
"565","5dd733664524e76dc4537fe2","o","French","eng","English","perception"
"566","5dd733664524e76dc4537fe2","i","French","eng","English","perception"
"567","5dd733664524e76dc4537fe2","schwa_a","French","eng","English","perception"
"568","5dd733664524e76dc4537fe2","o","French","eng","English","perception"
"569","5dd733664524e76dc4537fe2","schwa_a","French","eng","English","perception"
"570","5dd733664524e76dc4537fe2","o","French","eng","English","perception"
"571","5dd733664524e76dc4537fe2","u","French","span","English","perception"
"572","5dd733664524e76dc4537fe2","i","French","eng","English","perception"
"573","5dd733664524e76dc4537fe2","schwa_a","French","eng","English","perception"
"574","5dd733664524e76dc4537fe2","u","French","eng","English","perception"
"575","5dd733664524e76dc4537fe2","i","French","eng","English","perception"
"576","5dd733664524e76dc4537fe2","o","French","eng","English","perception"
"577","5dd733664524e76dc4537fe2","u","French","span","English","perception"
"578","5dd733664524e76dc4537fe2","o","French","eng","English","perception"
"579","5dd733664524e76dc4537fe2","schwa_a","French","eng","English","perception"
"580","5dd733664524e76dc4537fe2","o","French","eng","English","perception"
"581","5dd733664524e76dc4537fe2","i","French","span","English","perception"
"582","5dd733664524e76dc4537fe2","schwa_a","French","eng","English","perception"
"583","5dd733664524e76dc4537fe2","i","French","span","English","perception"
"584","5dd733664524e76dc4537fe2","u","French","eng","English","perception"
"585","5dd733664524e76dc4537fe2","i","French","eng","English","perception"
"586","5dd733664524e76dc4537fe2","o","French","eng","English","perception"
"587","5dd733664524e76dc4537fe2","schwa_a","French","eng","English","perception"
