"","f1e","f2e","language","text","file_name_append","consonant","phoneme"
"900",793.05,1591.14,"french","pof","509368_blockNr_1_taskNr_4_trialNr_21_french_recording","p","o"
"901",651.78,1549.21,"french","faf","509368_blockNr_1_taskNr_4_trialNr_22_french_recording","f","schwa"
"902",317.29,2006.1,"french","puf","509368_blockNr_1_taskNr_4_trialNr_23_french_recording","p","u"
"903",637.34,1252.98,"french","fof","509368_blockNr_1_taskNr_4_trialNr_24_french_recording","f","o"
"904",529,1443.74,"french","fof","509368_blockNr_1_taskNr_4_trialNr_2_french_recording","f","o"
"905",303.21,2480.52,"french","pif","509368_blockNr_1_taskNr_4_trialNr_3_french_recording","p","i"
"906",267.47,1983.99,"french","puf","509368_blockNr_1_taskNr_4_trialNr_4_french_recording","p","u"
"907",489.27,1335.17,"french","fof","509368_blockNr_1_taskNr_4_trialNr_5_french_recording","f","o"
"908",577.54,1678.54,"french","faf","509368_blockNr_1_taskNr_4_trialNr_6_french_recording","f","schwa"
"909",289.68,2436.37,"french","pif","509368_blockNr_1_taskNr_4_trialNr_7_french_recording","p","i"
"910",288.8,2414.09,"french","fif","509368_blockNr_1_taskNr_4_trialNr_8_french_recording","f","i"
"911",261.37,2445.32,"french","pif","509368_blockNr_1_taskNr_4_trialNr_9_french_recording","p","i"
"912",273.07,2413.62,"english","feef","509368_blockNr_1_taskNr_6_trialNr_10_english_recording","f","i"
"913",225.35,1156.36,"english","fuff","509368_blockNr_1_taskNr_6_trialNr_11_english_recording","f","schwa"
"914",850.24,1166.26,"english","poff","509368_blockNr_1_taskNr_6_trialNr_12_english_recording","p","o"
"915",293.84,1144.03,"english","foof","509368_blockNr_1_taskNr_6_trialNr_13_english_recording","f","u"
"916",729.2,1241.08,"english","puff","509368_blockNr_1_taskNr_6_trialNr_14_english_recording","p","schwa"
"917",340.01,1518.93,"english","foof","509368_blockNr_1_taskNr_6_trialNr_15_english_recording","f","u"
"918",305.06,1169.95,"english","poof","509368_blockNr_1_taskNr_6_trialNr_16_english_recording","p","u"
"919",293.47,2517.44,"english","peef","509368_blockNr_1_taskNr_6_trialNr_17_english_recording","p","i"
"920",613.95,2427.72,"english","feef","509368_blockNr_1_taskNr_6_trialNr_18_english_recording","f","i"
"921",838.39,1336.71,"english","foff","509368_blockNr_1_taskNr_6_trialNr_19_english_recording","f","o"
"922",645.23,1269.61,"english","puff","509368_blockNr_1_taskNr_6_trialNr_1_english_recording","p","schwa"
"923",298.56,1101.01,"english","foof","509368_blockNr_1_taskNr_6_trialNr_20_english_recording","f","u"
"924",307.01,1204.01,"english","poof","509368_blockNr_1_taskNr_6_trialNr_21_english_recording","p","u"
"925",205.53,1681.63,"english","fuff","509368_blockNr_1_taskNr_6_trialNr_22_english_recording","f","schwa"
"926",286.35,2353.87,"english","peef","509368_blockNr_1_taskNr_6_trialNr_23_english_recording","p","i"
"927",766.86,1228.65,"english","puff","509368_blockNr_1_taskNr_6_trialNr_24_english_recording","p","schwa"
"928",277.5,2462.11,"english","peef","509368_blockNr_1_taskNr_6_trialNr_2_english_recording","p","i"
"929",721.19,1231.57,"english","fuff","509368_blockNr_1_taskNr_6_trialNr_3_english_recording","f","schwa"
"930",814.42,1160.4,"english","poff","509368_blockNr_1_taskNr_6_trialNr_4_english_recording","p","o"
"931",821.22,1107.24,"english","foff","509368_blockNr_1_taskNr_6_trialNr_5_english_recording","f","o"
"932",280.97,2468.35,"english","feef","509368_blockNr_1_taskNr_6_trialNr_6_english_recording","f","i"
"933",815.9,1128.16,"english","foff","509368_blockNr_1_taskNr_6_trialNr_7_english_recording","f","o"
"934",819.72,1174.78,"english","poff","509368_blockNr_1_taskNr_6_trialNr_8_english_recording","p","o"
"935",315.42,1138.49,"english","poof","509368_blockNr_1_taskNr_6_trialNr_9_english_recording","p","u"
"936",592.19,2258.84,"German","fif","509374_blockNr_1_taskNr_3_trialNr_10_German_recording","f","i"
"937",394.11,1440.98,"German","fof","509374_blockNr_1_taskNr_3_trialNr_11_German_recording","f","o"
"938",298.96,1627.56,"German","fuf","509374_blockNr_1_taskNr_3_trialNr_12_German_recording","f","u"
"939",275.59,2179.59,"German","fif","509374_blockNr_1_taskNr_3_trialNr_13_German_recording","f","i"
"940",562.2,1192.67,"German","paf","509374_blockNr_1_taskNr_3_trialNr_14_German_recording","p","schwa"
"941",613.02,1407.64,"German","faf","509374_blockNr_1_taskNr_3_trialNr_15_German_recording","f","schwa"
"942",328.21,1678.74,"German","puf","509374_blockNr_1_taskNr_3_trialNr_16_German_recording","p","u"
"943",255.6,2052.85,"German","puf","509374_blockNr_1_taskNr_3_trialNr_17_German_recording","p","u"
"944",546.8,1488,"German","pof","509374_blockNr_1_taskNr_3_trialNr_18_German_recording","p","o"
"945",564.92,1986.35,"German","puf","509374_blockNr_1_taskNr_3_trialNr_19_German_recording","p","u"
"946",693.81,1503.9,"German","faf","509374_blockNr_1_taskNr_3_trialNr_1_German_recording","f","schwa"
"947",628.17,1135.54,"German","paf","509374_blockNr_1_taskNr_3_trialNr_20_German_recording","p","schwa"
"948",423.1,1691.23,"German","fof","509374_blockNr_1_taskNr_3_trialNr_21_German_recording","f","o"
"949",510.4,2286.91,"German","pif","509374_blockNr_1_taskNr_3_trialNr_22_German_recording","p","i"
"950",255.44,2267.81,"German","pif","509374_blockNr_1_taskNr_3_trialNr_23_German_recording","p","i"
"951",228.47,1843.84,"German","fuf","509374_blockNr_1_taskNr_3_trialNr_24_German_recording","f","u"
"952",699.38,1663.59,"German","faf","509374_blockNr_1_taskNr_3_trialNr_2_German_recording","f","schwa"
"953",609.16,1844.19,"German","fof","509374_blockNr_1_taskNr_3_trialNr_3_German_recording","f","o"
"954",659.32,1861.93,"German","pof","509374_blockNr_1_taskNr_3_trialNr_4_German_recording","p","o"
"955",688.61,2390.6,"German","pif","509374_blockNr_1_taskNr_3_trialNr_5_German_recording","p","i"
"956",280.71,1606.34,"German","fuf","509374_blockNr_1_taskNr_3_trialNr_6_German_recording","f","u"
"957",492.69,1665.34,"German","pof","509374_blockNr_1_taskNr_3_trialNr_7_German_recording","p","o"
"958",264.85,2193.01,"German","fif","509374_blockNr_1_taskNr_3_trialNr_8_German_recording","f","i"
"959",601.27,1161.88,"German","paf","509374_blockNr_1_taskNr_3_trialNr_9_German_recording","p","schwa"
"960",1048.46,1690.53,"french","paf","509374_blockNr_1_taskNr_4_trialNr_10_french_recording","p","schwa"
"961",277.47,2099.3,"french","puf","509374_blockNr_1_taskNr_4_trialNr_11_french_recording","p","u"
"962",524.95,1535.35,"french","faf","509374_blockNr_1_taskNr_4_trialNr_12_french_recording","f","schwa"
"963",563.94,1096.89,"french","pof","509374_blockNr_1_taskNr_4_trialNr_13_french_recording","p","o"
"964",530.31,1202.99,"french","pof","509374_blockNr_1_taskNr_4_trialNr_14_french_recording","p","o"
"965",513.89,1675.58,"french","paf","509374_blockNr_1_taskNr_4_trialNr_15_french_recording","p","schwa"
"966",784.48,2040.87,"french","fof","509374_blockNr_1_taskNr_4_trialNr_16_french_recording","f","o"
"967",501.41,1116.94,"french","fof","509374_blockNr_1_taskNr_4_trialNr_17_french_recording","f","o"
"968",448.1,2074.29,"french","puf","509374_blockNr_1_taskNr_4_trialNr_18_french_recording","p","u"
"969",262.62,2089.13,"french","fif","509374_blockNr_1_taskNr_4_trialNr_19_french_recording","f","i"
"970",210.58,2282.49,"french","pif","509374_blockNr_1_taskNr_4_trialNr_1_french_recording","p","i"
"971",277.35,2264.03,"french","pif","509374_blockNr_1_taskNr_4_trialNr_20_french_recording","p","i"
"972",510.14,1186.36,"french","pof","509374_blockNr_1_taskNr_4_trialNr_21_french_recording","p","o"
"973",512.55,1542.97,"french","faf","509374_blockNr_1_taskNr_4_trialNr_22_french_recording","f","schwa"
"974",426.73,1472.11,"french","paf","509374_blockNr_1_taskNr_4_trialNr_23_french_recording","p","schwa"
"975",268.24,2050.08,"french","fuf","509374_blockNr_1_taskNr_4_trialNr_24_french_recording","f","u"
"976",304.02,2180.9,"french","pif","509374_blockNr_1_taskNr_4_trialNr_2_french_recording","p","i"
"977",683.13,1837.59,"french","fuf","509374_blockNr_1_taskNr_4_trialNr_3_french_recording","f","u"
"978",545.12,1657.38,"french","faf","509374_blockNr_1_taskNr_4_trialNr_4_french_recording","f","schwa"
"979",301.36,2277.13,"french","fif","509374_blockNr_1_taskNr_4_trialNr_5_french_recording","f","i"
"980",578.86,1913.36,"french","puf","509374_blockNr_1_taskNr_4_trialNr_6_french_recording","p","u"
"981",264.34,2252.45,"french","fif","509374_blockNr_1_taskNr_4_trialNr_7_french_recording","f","i"
"982",524.26,1844.37,"french","fuf","509374_blockNr_1_taskNr_4_trialNr_8_french_recording","f","u"
"983",505.9,1112.02,"french","fof","509374_blockNr_1_taskNr_4_trialNr_9_french_recording","f","o"
"984",599.28,1222.95,"english","foff","509374_blockNr_1_taskNr_6_trialNr_10_english_recording","f","o"
"985",401.78,2293.31,"english","feef","509374_blockNr_1_taskNr_6_trialNr_11_english_recording","f","i"
"986",850.11,1952.49,"english","poff","509374_blockNr_1_taskNr_6_trialNr_12_english_recording","p","o"
"987",561.54,1132.38,"english","fuff","509374_blockNr_1_taskNr_6_trialNr_13_english_recording","f","schwa"
"988",469.49,1345.88,"english","poof","509374_blockNr_1_taskNr_6_trialNr_14_english_recording","p","u"
"989",668.04,1230.51,"english","foff","509374_blockNr_1_taskNr_6_trialNr_15_english_recording","f","o"
"990",540.02,1061.19,"english","fuff","509374_blockNr_1_taskNr_6_trialNr_16_english_recording","f","schwa"
"991",256.69,2186.47,"english","feef","509374_blockNr_1_taskNr_6_trialNr_17_english_recording","f","i"
"992",588.27,1178.06,"english","puff","509374_blockNr_1_taskNr_6_trialNr_18_english_recording","p","schwa"
"993",398.37,1292.21,"english","poof","509374_blockNr_1_taskNr_6_trialNr_19_english_recording","p","u"
"994",628.12,870.62,"english","poff","509374_blockNr_1_taskNr_6_trialNr_1_english_recording","p","o"
"995",599.28,1033.63,"english","fuff","509374_blockNr_1_taskNr_6_trialNr_20_english_recording","f","schwa"
"996",491.57,2310.75,"english","peef","509374_blockNr_1_taskNr_6_trialNr_21_english_recording","p","i"
"997",300.93,1204.74,"english","foof","509374_blockNr_1_taskNr_6_trialNr_22_english_recording","f","u"
"998",710.68,1270.61,"english","foff","509374_blockNr_1_taskNr_6_trialNr_23_english_recording","f","o"
"999",782.47,1965.01,"english","foof","509374_blockNr_1_taskNr_6_trialNr_24_english_recording","f","u"
"1000",603.46,1039.53,"english","puff","509374_blockNr_1_taskNr_6_trialNr_2_english_recording","p","schwa"
"1001",484.03,2344.94,"english","peef","509374_blockNr_1_taskNr_6_trialNr_3_english_recording","p","i"
"1002",324.71,1138.94,"english","foof","509374_blockNr_1_taskNr_6_trialNr_4_english_recording","f","u"
"1003",295.32,2277.87,"english","peef","509374_blockNr_1_taskNr_6_trialNr_5_english_recording","p","i"
"1004",742.01,1562.59,"english","poff","509374_blockNr_1_taskNr_6_trialNr_6_english_recording","p","o"
"1005",313.25,2236.64,"english","feef","509374_blockNr_1_taskNr_6_trialNr_7_english_recording","f","i"
"1006",676.74,988.67,"english","puff","509374_blockNr_1_taskNr_6_trialNr_8_english_recording","p","schwa"
"1007",463.88,1366.31,"english","poof","509374_blockNr_1_taskNr_6_trialNr_9_english_recording","p","u"
"1008",574.03,2439.93,"German","pif","509379_blockNr_1_taskNr_3_trialNr_10_German_recording","p","i"
"1009",383.1,1047.21,"German","fuf","509379_blockNr_1_taskNr_3_trialNr_11_German_recording","f","u"
"1010",383.92,886.49,"German","fof","509379_blockNr_1_taskNr_3_trialNr_12_German_recording","f","o"
"1011",332.9,746.94,"German","pof","509379_blockNr_1_taskNr_3_trialNr_13_German_recording","p","o"
"1012",377.35,738.57,"German","pof","509379_blockNr_1_taskNr_3_trialNr_14_German_recording","p","o"
"1013",635.15,1340.07,"German","faf","509379_blockNr_1_taskNr_3_trialNr_15_German_recording","f","schwa"
"1014",413.58,783.03,"German","fof","509379_blockNr_1_taskNr_3_trialNr_16_German_recording","f","o"
"1015",820.22,1206.52,"German","paf","509379_blockNr_1_taskNr_3_trialNr_17_German_recording","p","schwa"
"1016",820.1,1298.11,"German","faf","509379_blockNr_1_taskNr_3_trialNr_18_German_recording","f","schwa"
"1017",371.65,1494.28,"German","puf","509379_blockNr_1_taskNr_3_trialNr_19_German_recording","p","u"
"1018",744.28,1280.7,"German","paf","509379_blockNr_1_taskNr_3_trialNr_1_German_recording","p","schwa"
"1019",401.91,1564.53,"German","puf","509379_blockNr_1_taskNr_3_trialNr_20_German_recording","p","u"
"1020",279.94,2531.84,"German","pif","509379_blockNr_1_taskNr_3_trialNr_21_German_recording","p","i"
"1021",401.63,1458.55,"German","puf","509379_blockNr_1_taskNr_3_trialNr_22_German_recording","p","u"
"1022",406.37,977.55,"German","fof","509379_blockNr_1_taskNr_3_trialNr_23_German_recording","f","o"
"1023",419.57,1297.06,"German","fuf","509379_blockNr_1_taskNr_3_trialNr_24_German_recording","f","u"
"1024",591.63,2483.07,"German","fif","509379_blockNr_1_taskNr_3_trialNr_2_German_recording","f","i"
"1025",395.33,889.58,"German","pof","509379_blockNr_1_taskNr_3_trialNr_3_German_recording","p","o"
"1026",586.75,1235.59,"German","faf","509379_blockNr_1_taskNr_3_trialNr_4_German_recording","f","schwa"
"1027",207.17,2350.34,"German","fif","509379_blockNr_1_taskNr_3_trialNr_5_German_recording","f","i"
"1028",221.06,2107.46,"German","pif","509379_blockNr_1_taskNr_3_trialNr_6_German_recording","p","i"
"1029",382.07,1521.71,"German","fuf","509379_blockNr_1_taskNr_3_trialNr_7_German_recording","f","u"
"1030",514.99,2425.26,"German","fif","509379_blockNr_1_taskNr_3_trialNr_8_German_recording","f","i"
"1031",744.16,1338.3,"German","paf","509379_blockNr_1_taskNr_3_trialNr_9_German_recording","p","schwa"
"1032",725.11,1408.12,"french","fof","509379_blockNr_1_taskNr_4_trialNr_10_french_recording","f","o"
"1033",588.28,2526.03,"french","fif","509379_blockNr_1_taskNr_4_trialNr_11_french_recording","f","i"
"1034",540.06,1693.32,"french","paf","509379_blockNr_1_taskNr_4_trialNr_12_french_recording","p","schwa"
"1035",552,1613.22,"french","paf","509379_blockNr_1_taskNr_4_trialNr_13_french_recording","p","schwa"
"1036",259.8,1834.98,"french","pif","509379_blockNr_1_taskNr_4_trialNr_14_french_recording","p","i"
"1037",578.83,1434.25,"french","fuf","509379_blockNr_1_taskNr_4_trialNr_15_french_recording","f","u"
"1038",596.12,1386.07,"french","pof","509379_blockNr_1_taskNr_4_trialNr_16_french_recording","p","o"
"1039",486.26,1519.54,"french","puf","509379_blockNr_1_taskNr_4_trialNr_17_french_recording","p","u"
"1040",570.3,1489.28,"french","faf","509379_blockNr_1_taskNr_4_trialNr_18_french_recording","f","schwa"
"1041",627.69,1340.67,"french","fof","509379_blockNr_1_taskNr_4_trialNr_19_french_recording","f","o"
"1042",611.36,1126.79,"french","pof","509379_blockNr_1_taskNr_4_trialNr_1_french_recording","p","o"
"1043",335.37,2422.84,"french","fif","509379_blockNr_1_taskNr_4_trialNr_20_french_recording","f","i"
"1044",474.41,1368.38,"french","fuf","509379_blockNr_1_taskNr_4_trialNr_21_french_recording","f","u"
"1045",534.14,1272.33,"french","pof","509379_blockNr_1_taskNr_4_trialNr_22_french_recording","p","o"
"1046",617.57,1665.9,"french","faf","509379_blockNr_1_taskNr_4_trialNr_23_french_recording","f","schwa"
"1047",464.06,1617.07,"french","puf","509379_blockNr_1_taskNr_4_trialNr_24_french_recording","p","u"
"1048",382,2129.19,"french","pif","509379_blockNr_1_taskNr_4_trialNr_2_french_recording","p","i"
"1049",376.5,2373.81,"french","fif","509379_blockNr_1_taskNr_4_trialNr_3_french_recording","f","i"
"1050",400.61,1697.49,"french","puf","509379_blockNr_1_taskNr_4_trialNr_4_french_recording","p","u"
"1051",454.22,1575.54,"french","fuf","509379_blockNr_1_taskNr_4_trialNr_5_french_recording","f","u"
"1052",447.55,1540.03,"french","paf","509379_blockNr_1_taskNr_4_trialNr_6_french_recording","p","schwa"
"1053",617.16,1700.44,"french","faf","509379_blockNr_1_taskNr_4_trialNr_7_french_recording","f","schwa"
"1054",662.64,1379.57,"french","fof","509379_blockNr_1_taskNr_4_trialNr_8_french_recording","f","o"
"1055",377.62,1765.89,"french","pif","509379_blockNr_1_taskNr_4_trialNr_9_french_recording","p","i"
"1056",363.75,1120.87,"english","poff","509379_blockNr_1_taskNr_6_trialNr_10_english_recording","p","o"
"1057",773.94,1297.28,"english","puff","509379_blockNr_1_taskNr_6_trialNr_11_english_recording","p","schwa"
"1058",531.75,1854.12,"english","poof","509379_blockNr_1_taskNr_6_trialNr_12_english_recording","p","u"
"1059",269.04,2555.95,"english","feef","509379_blockNr_1_taskNr_6_trialNr_13_english_recording","f","i"
"1060",285.2,2405.46,"english","peef","509379_blockNr_1_taskNr_6_trialNr_14_english_recording","p","i"
"1061",858.42,1327.59,"english","puff","509379_blockNr_1_taskNr_6_trialNr_15_english_recording","p","schwa"
"1062",662.23,1972.72,"english","foof","509379_blockNr_1_taskNr_6_trialNr_16_english_recording","f","u"
"1063",516.25,1232.36,"english","poff","509379_blockNr_1_taskNr_6_trialNr_17_english_recording","p","o"
"1064",811.53,1432.64,"english","foff","509379_blockNr_1_taskNr_6_trialNr_18_english_recording","f","o"
"1065",268.01,2468.85,"english","feef","509379_blockNr_1_taskNr_6_trialNr_19_english_recording","f","i"
"1066",477.25,1480.19,"english","poof","509379_blockNr_1_taskNr_6_trialNr_1_english_recording","p","u"
"1067",478.18,2599.34,"english","foof","509379_blockNr_1_taskNr_6_trialNr_20_english_recording","f","u"
"1068",822.31,1268.36,"english","fuff","509379_blockNr_1_taskNr_6_trialNr_21_english_recording","f","schwa"
"1069",657.01,1664.17,"english","poff","509379_blockNr_1_taskNr_6_trialNr_22_english_recording","p","o"
"1070",273.33,2612.74,"english","peef","509379_blockNr_1_taskNr_6_trialNr_23_english_recording","p","i"
"1071",414.74,1504.03,"english","foff","509379_blockNr_1_taskNr_6_trialNr_24_english_recording","f","o"
"1072",716.3,1286.51,"english","puff","509379_blockNr_1_taskNr_6_trialNr_2_english_recording","p","schwa"
"1073",397.93,1363.69,"english","foff","509379_blockNr_1_taskNr_6_trialNr_3_english_recording","f","o"
"1074",406.5,1134.7,"english","foof","509379_blockNr_1_taskNr_6_trialNr_4_english_recording","f","u"
"1075",749.91,1328.86,"english","fuff","509379_blockNr_1_taskNr_6_trialNr_5_english_recording","f","schwa"
"1076",249.33,2574.23,"english","feef","509379_blockNr_1_taskNr_6_trialNr_6_english_recording","f","i"
"1077",799.22,1092.12,"english","fuff","509379_blockNr_1_taskNr_6_trialNr_7_english_recording","f","schwa"
"1078",638.01,1912.04,"english","poof","509379_blockNr_1_taskNr_6_trialNr_8_english_recording","p","u"
"1079",288.1,2482.25,"english","peef","509379_blockNr_1_taskNr_6_trialNr_9_english_recording","p","i"
"1080",628.46,1334.59,"french","faf","509380_blockNr_1_taskNr_3_trialNr_10_french_recording","f","schwa"
"1081",328.68,1673.93,"french","fuf","509380_blockNr_1_taskNr_3_trialNr_11_french_recording","f","u"
"1082",608.12,1389.38,"french","paf","509380_blockNr_1_taskNr_3_trialNr_12_french_recording","p","schwa"
"1083",602.67,1224.55,"french","fof","509380_blockNr_1_taskNr_3_trialNr_13_french_recording","f","o"
"1084",342.07,2329.12,"french","pif","509380_blockNr_1_taskNr_3_trialNr_14_french_recording","p","i"
"1085",611.9,1163,"french","pof","509380_blockNr_1_taskNr_3_trialNr_15_french_recording","p","o"
"1086",602.98,1493.09,"french","paf","509380_blockNr_1_taskNr_3_trialNr_16_french_recording","p","schwa"
"1087",611.74,1201.47,"french","fof","509380_blockNr_1_taskNr_3_trialNr_17_french_recording","f","o"
"1088",359.86,1584.35,"french","fuf","509380_blockNr_1_taskNr_3_trialNr_18_french_recording","f","u"
"1089",372.12,1718.16,"french","puf","509380_blockNr_1_taskNr_3_trialNr_19_french_recording","p","u"
"1090",604.28,1462.17,"french","paf","509380_blockNr_1_taskNr_3_trialNr_1_french_recording","p","schwa"
"1091",687.49,1758.47,"french","puf","509380_blockNr_1_taskNr_3_trialNr_20_french_recording","p","u"
"1092",336.05,1894.35,"french","fif","509380_blockNr_1_taskNr_3_trialNr_21_french_recording","f","i"
"1093",522.78,1327.28,"french","pof","509380_blockNr_1_taskNr_3_trialNr_22_french_recording","p","o"
"1094",361,2090.36,"french","fif","509380_blockNr_1_taskNr_3_trialNr_23_french_recording","f","i"
"1095",341.37,2016.94,"french","fif","509380_blockNr_1_taskNr_3_trialNr_24_french_recording","f","i"
"1096",658.88,2205.87,"french","pif","509380_blockNr_1_taskNr_3_trialNr_2_french_recording","p","i"
"1097",565.66,1480.97,"french","faf","509380_blockNr_1_taskNr_3_trialNr_3_french_recording","f","schwa"
"1098",408.03,1848.7,"french","puf","509380_blockNr_1_taskNr_3_trialNr_4_french_recording","p","u"
"1099",616.32,1194.22,"french","fof","509380_blockNr_1_taskNr_3_trialNr_5_french_recording","f","o"
"1100",569.35,1399.83,"french","faf","509380_blockNr_1_taskNr_3_trialNr_6_french_recording","f","schwa"
"1101",426.7,1508.48,"french","fuf","509380_blockNr_1_taskNr_3_trialNr_7_french_recording","f","u"
"1102",567.96,1201.64,"french","pof","509380_blockNr_1_taskNr_3_trialNr_8_french_recording","p","o"
"1103",439.6,1938.52,"french","pif","509380_blockNr_1_taskNr_3_trialNr_9_french_recording","p","i"
"1104",403.3,1728.87,"German","puf","509380_blockNr_1_taskNr_4_trialNr_10_German_recording","p","u"
"1105",322.51,2270,"German","fif","509380_blockNr_1_taskNr_4_trialNr_11_German_recording","f","i"
"1106",321.1,1981.75,"German","fif","509380_blockNr_1_taskNr_4_trialNr_12_German_recording","f","i"
"1107",327.02,2196.44,"German","pif","509380_blockNr_1_taskNr_4_trialNr_13_German_recording","p","i"
"1108",452.25,1179.45,"German","pof","509380_blockNr_1_taskNr_4_trialNr_14_German_recording","p","o"
"1109",794.66,1438.58,"German","paf","509380_blockNr_1_taskNr_4_trialNr_15_German_recording","p","schwa"
"1110",303.11,1753.72,"German","fuf","509380_blockNr_1_taskNr_4_trialNr_16_German_recording","f","u"
"1111",343.27,1731.76,"German","puf","509380_blockNr_1_taskNr_4_trialNr_17_German_recording","p","u"
"1112",344.13,1733.55,"German","puf","509380_blockNr_1_taskNr_4_trialNr_18_German_recording","p","u"
"1113",541.23,976.1,"German","fof","509380_blockNr_1_taskNr_4_trialNr_19_German_recording","f","o"
"1114",475.54,1525.5,"German","pof","509380_blockNr_1_taskNr_4_trialNr_1_German_recording","p","o"
"1115",777.73,1210.02,"German","faf","509380_blockNr_1_taskNr_4_trialNr_20_German_recording","f","schwa"
"1116",737.48,1165.62,"German","faf","509380_blockNr_1_taskNr_4_trialNr_21_German_recording","f","schwa"
"1117",469.17,1619.82,"German","fof","509380_blockNr_1_taskNr_4_trialNr_22_German_recording","f","o"
"1118",343.18,2215.43,"German","pif","509380_blockNr_1_taskNr_4_trialNr_23_German_recording","p","i"
