"","X","participant","stim","word","language","stim_language","rating","phoneme","frame","language_num"
"1977",897,"60f83b167c76803d88b92d53","stim/pief_g.wav","feel","eng","German",4.070135117,"i","bilabial",1
"1978",898,"60f83b167c76803d88b92d53","stim/fof_g.wav","fought","eng","German",3.870831172,"o","fricative",1
"1979",899,"60f83b167c76803d88b92d53","stim/f_schwa_g.wav","fun","eng","German",4.117968559,"schwa","fricative",1
"1980",900,"60f83b167c76803d88b92d53","stim/feuf_g.wav","su","span","German",3.920879682,"y","fricative",0
"1981",901,"60f83b167c76803d88b92d53","stim/pof_g.wav","fun","eng","German",3.306592941,"o","bilabial",1
"1982",902,"60f83b167c76803d88b92d53","stim/p_schwa_g.wav","fun","eng","German",2.950630188,"schwa","bilabial",1
"1983",903,"60f83b167c76803d88b92d53","stim/peuf_g.wav","su","span","German",3.97642676,"y","bilabial",0
"1984",904,"60f83b167c76803d88b92d53","stim/fof_g.wav","fought","eng","German",3.390475273,"o","fricative",1
"1985",905,"60f83b167c76803d88b92d53","stim/f_schwa_g.wav","fun","eng","German",2.990958214,"schwa","fricative",1
"1986",906,"60f83b167c76803d88b92d53","stim/pief_g.wav","fin","span","German",4.019006093,"i","bilabial",0
"1987",907,"60f83b167c76803d88b92d53","stim/fief_g.wav","fin","span","German",3.976179441,"i","fricative",0
"1988",908,"60f83b167c76803d88b92d53","stim/feuf_g.wav","fool","eng","German",3.699872971,"y","fricative",1
"1989",909,"60f83b167c76803d88b92d53","stim/fief_g.wav","fin","span","German",3.472383499,"i","fricative",0
"1990",910,"60f83b167c76803d88b92d53","stim/peuf_g.wav","su","span","German",3.716404597,"y","bilabial",0
"1991",911,"60f83b167c76803d88b92d53","stim/fof_g.wav","fought","eng","German",3.373042107,"o","fricative",1
"1992",912,"60f83b167c76803d88b92d53","stim/p_schwa_g.wav","fun","eng","German",2.993077596,"schwa","bilabial",1
"1993",913,"60f83b167c76803d88b92d53","stim/f_schwa_g.wav","fun","eng","German",2.92225043,"schwa","fricative",1
"1994",914,"60f83b167c76803d88b92d53","stim/feuf_g.wav","fool","eng","German",3.025507291,"y","fricative",1
"1995",915,"60f83b167c76803d88b92d53","stim/pof_g.wav","son","span","German",3.013938268,"o","bilabial",0
"1996",916,"60f83b167c76803d88b92d53","stim/pief_g.wav","fin","span","German",3.013357162,"i","bilabial",0
"1997",917,"60f83b167c76803d88b92d53","stim/fief_g.wav","fin","span","German",3.068157832,"i","fricative",0
"1998",918,"60f83b167c76803d88b92d53","stim/f_schwa_g.wav","fun","eng","German",3.089166641,"schwa","fricative",1
"1999",919,"60f83b167c76803d88b92d53","stim/peuf_g.wav","fool","eng","German",3.127452215,"y","bilabial",1
"2000",920,"60f83b167c76803d88b92d53","stim/p_schwa_g.wav","son","span","German",3.198419889,"schwa","bilabial",0
"2001",921,"60f83b167c76803d88b92d53","stim/feuf_g.wav","su","span","German",2.974907557,"y","fricative",0
"2002",922,"60f83b167c76803d88b92d53","stim/fof_g.wav","fought","eng","German",3.154109955,"o","fricative",1
"2003",923,"60f83b167c76803d88b92d53","stim/pof_g.wav","fun","eng","German",3.11747996,"o","bilabial",1
"2004",924,"60f83b167c76803d88b92d53","stim/pief_g.wav","fin","span","German",3.276490529,"i","bilabial",0
"2005",925,"60f83b167c76803d88b92d53","stim/pof_g.wav","fought","eng","German",4.045804024,"o","bilabial",1
"2006",926,"60f83b167c76803d88b92d53","stim/p_schwa_g.wav","fun","eng","German",4.048366865,"schwa","bilabial",1
"2007",927,"60f83b167c76803d88b92d53","stim/f_schwa_g.wav","fun","eng","German",4.440526326,"schwa","fricative",1
"2008",928,"60f83b167c76803d88b92d53","stim/fof_g.wav","fought","eng","German",2.99661541,"o","fricative",1
"2009",929,"60f83b167c76803d88b92d53","stim/p_schwa_g.wav","fought","eng","German",2.997907956,"schwa","bilabial",1
"2010",930,"60f83b167c76803d88b92d53","stim/f_schwa_g.wav","fun","eng","German",3.626811981,"schwa","fricative",1
"2011",931,"60f83b167c76803d88b92d53","stim/fof_g.wav","fought","eng","German",3.136925062,"o","fricative",1
"2012",932,"60f83b167c76803d88b92d53","stim/pof_g.wav","fought","eng","German",3.778970083,"o","bilabial",1
"2013",933,"60f83b167c76803d88b92d53","stim/f_schwa_g.wav","fun","eng","German",1.701327006,"schwa","fricative",1
"2014",934,"60f83b167c76803d88b92d53","stim/p_schwa_g.wav","fun","eng","German",3.635638555,"schwa","bilabial",1
"2015",935,"60f83b167c76803d88b92d53","stim/pof_g.wav","fought","eng","German",3.79572773,"o","bilabial",1
"2016",936,"60f83b167c76803d88b92d53","stim/fof_g.wav","son","span","German",3.591742198,"o","fricative",0
"2017",937,"60fe4c46e72a8b28dc55d376","stim/pof_g.wav","su","span","German",3.988888889,"o","bilabial",0
"2018",938,"60fe4c46e72a8b28dc55d376","stim/fof_g.wav","fool","eng","German",3.988888889,"o","fricative",1
"2019",939,"60fe4c46e72a8b28dc55d376","stim/f_schwa_g.wav","fun","eng","German",3.988888889,"schwa","fricative",1
"2020",940,"60fe4c46e72a8b28dc55d376","stim/peuf_g.wav","su","span","German",4.244444444,"y","bilabial",0
"2021",941,"60fe4c46e72a8b28dc55d376","stim/pief_g.wav","feel","eng","German",4.525926039,"i","bilabial",1
"2022",942,"60fe4c46e72a8b28dc55d376","stim/fief_g.wav","feel","eng","German",4.529629856,"i","fricative",1
"2023",943,"60fe4c46e72a8b28dc55d376","stim/p_schwa_g.wav","fought","eng","German",4.522222222,"schwa","bilabial",1
"2024",944,"60fe4c46e72a8b28dc55d376","stim/feuf_g.wav","fool","eng","German",3.996296522,"y","fricative",1
"2025",945,"60fe4c46e72a8b28dc55d376","stim/pof_g.wav","su","span","German",4.114814928,"o","bilabial",0
"2026",946,"60fe4c46e72a8b28dc55d376","stim/fof_g.wav","su","span","German",4.114814928,"o","fricative",0
"2027",947,"60fe4c46e72a8b28dc55d376","stim/p_schwa_g.wav","fun","eng","German",3.844444444,"schwa","bilabial",1
"2028",948,"60fe4c46e72a8b28dc55d376","stim/pief_g.wav","feel","eng","German",3.9740743,"i","bilabial",1
"2029",949,"60fe4c46e72a8b28dc55d376","stim/fief_g.wav","feel","eng","German",3.966666667,"i","fricative",1
"2030",950,"60fe4c46e72a8b28dc55d376","stim/f_schwa_g.wav","fun","eng","German",3.744444444,"schwa","fricative",1
"2031",951,"60fe4c46e72a8b28dc55d376","stim/peuf_g.wav","fool","eng","German",4.062963189,"y","bilabial",1
"2032",952,"60fe4c46e72a8b28dc55d376","stim/feuf_g.wav","fool","eng","German",4.062963189,"y","fricative",1
"2033",953,"60fe4c46e72a8b28dc55d376","stim/pief_g.wav","fin","span","German",2.996296522,"i","bilabial",0
"2034",954,"60fe4c46e72a8b28dc55d376","stim/feuf_g.wav","fool","eng","German",3.033333333,"y","fricative",1
"2035",955,"60fe4c46e72a8b28dc55d376","stim/fief_g.wav","feel","eng","German",3.603703817,"i","fricative",1
"2036",956,"60fe4c46e72a8b28dc55d376","stim/peuf_g.wav","fool","eng","German",3.592592706,"y","bilabial",1
"2037",957,"60fe4c46e72a8b28dc55d376","stim/pof_g.wav","su","span","German",3.214814928,"o","bilabial",0
"2038",958,"60fe4c46e72a8b28dc55d376","stim/fof_g.wav","su","span","German",3.470370483,"o","fricative",0
"2039",959,"60fe4c46e72a8b28dc55d376","stim/p_schwa_g.wav","fun","eng","German",3.03703715,"schwa","bilabial",1
"2040",960,"60fe4c46e72a8b28dc55d376","stim/f_schwa_g.wav","fun","eng","German",3.03703715,"schwa","fricative",1
"2041",961,"60fe4c46e72a8b28dc55d376","stim/fof_g.wav","fool","eng","German",3.225926039,"o","fricative",1
"2042",962,"60fe4c46e72a8b28dc55d376","stim/pof_g.wav","fool","eng","German",3.225926039,"o","bilabial",1
"2043",963,"60fe4c46e72a8b28dc55d376","stim/peuf_g.wav","su","span","German",3.23703715,"y","bilabial",0
"2044",964,"60fe4c46e72a8b28dc55d376","stim/feuf_g.wav","su","span","German",3.296296522,"y","fricative",0
"2045",965,"60fe4c46e72a8b28dc55d376","stim/f_schwa_g.wav","fun","eng","German",3.392592706,"schwa","fricative",1
"2046",966,"60fe4c46e72a8b28dc55d376","stim/p_schwa_g.wav","fun","eng","German",3.392592706,"schwa","bilabial",1
"2047",967,"60fe4c46e72a8b28dc55d376","stim/fief_g.wav","feel","eng","German",3.392592706,"i","fricative",1
"2048",968,"60fe4c46e72a8b28dc55d376","stim/pief_g.wav","feel","eng","German",3.392592706,"i","bilabial",1
"2049",969,"60fe4c46e72a8b28dc55d376","stim/f_schwa_g.wav","fun","eng","German",3.392592706,"schwa","fricative",1
"2050",970,"60fe4c46e72a8b28dc55d376","stim/pof_g.wav","fool","eng","German",3.392592706,"o","bilabial",1
"2051",971,"60fe4c46e72a8b28dc55d376","stim/feuf_g.wav","fool","eng","German",3.392592706,"y","fricative",1
"2052",972,"60fe4c46e72a8b28dc55d376","stim/fof_g.wav","su","span","German",3.377777778,"o","fricative",0
"2053",973,"60fe4c46e72a8b28dc55d376","stim/fief_g.wav","feel","eng","German",3.377777778,"i","fricative",1
"2054",974,"60fe4c46e72a8b28dc55d376","stim/pief_g.wav","feel","eng","German",3.377777778,"i","bilabial",1
"2055",975,"60fe4c46e72a8b28dc55d376","stim/p_schwa_g.wav","fun","eng","German",3.377777778,"schwa","bilabial",1
"2056",976,"60fe4c46e72a8b28dc55d376","stim/peuf_g.wav","fool","eng","German",3.377777778,"y","bilabial",1
"2057",977,"6105ac9411551a0880809277","stim/f_schwa_g.wav","fun","eng","German",5,"schwa","fricative",1
"2058",978,"6105ac9411551a0880809277","stim/feuf_g.wav","son","span","German",4.951851739,"y","fricative",0
"2059",979,"6105ac9411551a0880809277","stim/p_schwa_g.wav","son","span","German",4.966666893,"schwa","bilabial",0
"2060",980,"6105ac9411551a0880809277","stim/fof_g.wav","fool","eng","German",3.981481481,"o","fricative",1
"2061",981,"6105ac9411551a0880809277","stim/fief_g.wav","fin","span","German",4.977778117,"i","fricative",0
"2062",982,"6105ac9411551a0880809277","stim/peuf_g.wav","fool","eng","German",4.992592706,"y","bilabial",1
"2063",983,"6105ac9411551a0880809277","stim/pof_g.wav","su","span","German",4,"o","bilabial",0
"2064",984,"6105ac9411551a0880809277","stim/pief_g.wav","fin","span","German",4.985185411,"i","bilabial",0
"2065",985,"6105ac9411551a0880809277","stim/fief_g.wav","fin","span","German",4.981481481,"i","fricative",0
"2066",986,"6105ac9411551a0880809277","stim/feuf_g.wav","su","span","German",3.996296353,"y","fricative",0
"2067",987,"6105ac9411551a0880809277","stim/f_schwa_g.wav","su","span","German",1,"schwa","fricative",0
"2068",988,"6105ac9411551a0880809277","stim/pief_g.wav","fin","span","German",4.014814871,"i","bilabial",0
"2069",989,"6105ac9411551a0880809277","stim/p_schwa_g.wav","su","span","German",3.988889058,"schwa","bilabial",0
"2070",990,"6105ac9411551a0880809277","stim/fof_g.wav","su","span","German",2.996296353,"o","fricative",0
"2071",991,"6105ac9411551a0880809277","stim/pof_g.wav","su","span","German",2.988889058,"o","bilabial",0
"2072",992,"6105ac9411551a0880809277","stim/peuf_g.wav","su","span","German",2.985185129,"y","bilabial",0
"2073",993,"6105ac9411551a0880809277","stim/fof_g.wav","su","span","German",2.981481481,"o","fricative",0
"2074",994,"6105ac9411551a0880809277","stim/f_schwa_g.wav","son","span","German",2.007407577,"schwa","fricative",0
"2075",995,"6105ac9411551a0880809277","stim/fief_g.wav","fin","span","German",2.992592706,"i","fricative",0
"2076",996,"6105ac9411551a0880809277","stim/feuf_g.wav","su","span","German",2.974074187,"y","fricative",0
"2077",997,"6105ac9411551a0880809277","stim/peuf_g.wav","su","span","German",3,"y","bilabial",0
"2078",998,"6105ac9411551a0880809277","stim/pief_g.wav","fin","span","German",3.977777834,"i","bilabial",0
"2079",999,"6105ac9411551a0880809277","stim/p_schwa_g.wav","son","span","German",2.996296353,"schwa","bilabial",0
"2080",1000,"6105ac9411551a0880809277","stim/pof_g.wav","fought","eng","German",3.003703647,"o","bilabial",1
"2081",1001,"6105ac9411551a0880809277","stim/pief_g.wav","fin","span","German",3.014814871,"i","bilabial",0
"2082",1002,"6105ac9411551a0880809277","stim/peuf_g.wav","su","span","German",2.96666661,"y","bilabial",0
"2083",1003,"6105ac9411551a0880809277","stim/fief_g.wav","fin","span","German",1.003703788,"i","fricative",0
"2084",1004,"6105ac9411551a0880809277","stim/pof_g.wav","su","span","German",1.011111083,"o","bilabial",0
"2085",1005,"6105ac9411551a0880809277","stim/p_schwa_g.wav","su","span","German",1.985185129,"schwa","bilabial",0
"2086",1006,"6105ac9411551a0880809277","stim/fof_g.wav","su","span","German",1.974074187,"o","fricative",0
"2087",1007,"6105ac9411551a0880809277","stim/feuf_g.wav","su","span","German",3.981481481,"y","fricative",0
"2088",1008,"6105ac9411551a0880809277","stim/f_schwa_g.wav","su","span","German",2.022222166,"schwa","fricative",0
"2089",1009,"6105ac9411551a0880809277","stim/p_schwa_g.wav","son","span","German",2.996296353,"schwa","bilabial",0
"2090",1010,"6105ac9411551a0880809277","stim/peuf_g.wav","su","span","German",3.022222166,"y","bilabial",0
"2091",1011,"6105ac9411551a0880809277","stim/fief_g.wav","fin","span","German",3.029629743,"i","fricative",0
"2092",1012,"6105ac9411551a0880809277","stim/fof_g.wav","son","span","German",3.018518519,"o","fricative",0
"2093",1013,"6105ac9411551a0880809277","stim/feuf_g.wav","su","span","German",3.025926095,"y","fricative",0
"2094",1014,"6105ac9411551a0880809277","stim/pief_g.wav","fin","span","German",3.988889058,"i","bilabial",0
"2095",1015,"6105ac9411551a0880809277","stim/f_schwa_g.wav","su","span","German",1.03333339,"schwa","fricative",0
"2096",1016,"6105ac9411551a0880809277","stim/pof_g.wav","su","span","German",3.003703647,"o","bilabial",0
"2097",1017,"61094c7cb8c79b6a734c2d0c","stim/fof_g.wav","fool","eng","German",4.029564372,"o","fricative",1
"2098",1018,"61094c7cb8c79b6a734c2d0c","stim/pof_g.wav","su","span","German",4.011073519,"o","bilabial",0
"2099",1019,"61094c7cb8c79b6a734c2d0c","stim/pief_g.wav","fin","span","German",4.979977908,"i","bilabial",0
"2100",1020,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_g.wav","fun","eng","German",5,"schwa","fricative",1
"2101",1021,"61094c7cb8c79b6a734c2d0c","stim/peuf_g.wav","su","span","German",4.022167932,"y","bilabial",0
"2102",1022,"61094c7cb8c79b6a734c2d0c","stim/feuf_g.wav","su","span","German",3.988885192,"y","fricative",0
"2103",1023,"61094c7cb8c79b6a734c2d0c","stim/fief_g.wav","fin","span","German",4.972581467,"i","fricative",0
"2104",1024,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_g.wav","son","span","German",4.98367588,"schwa","bilabial",0
"2105",1025,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_g.wav","fun","eng","German",4.998468264,"schwa","fricative",1
"2106",1026,"61094c7cb8c79b6a734c2d0c","stim/peuf_g.wav","su","span","German",3.996281135,"y","bilabial",0
"2107",1027,"61094c7cb8c79b6a734c2d0c","stim/pief_g.wav","fin","span","German",4.976278943,"i","bilabial",0
"2108",1028,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_g.wav","son","span","German",4.994770292,"schwa","bilabial",0
"2109",1029,"61094c7cb8c79b6a734c2d0c","stim/feuf_g.wav","su","span","German",5,"y","fricative",0
"2110",1030,"61094c7cb8c79b6a734c2d0c","stim/fof_g.wav","fool","eng","German",3.985186723,"o","fricative",1
"2111",1031,"61094c7cb8c79b6a734c2d0c","stim/pof_g.wav","fool","eng","German",3.999978611,"o","bilabial",1
"2112",1032,"61094c7cb8c79b6a734c2d0c","stim/fief_g.wav","fin","span","German",4.968883496,"i","fricative",0
"2113",1033,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_g.wav","son","span","German",5,"schwa","bilabial",0
"2114",1034,"61094c7cb8c79b6a734c2d0c","stim/peuf_g.wav","fool","eng","German",4.022167932,"y","bilabial",1
"2115",1035,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_g.wav","son","span","German",5,"schwa","fricative",0
"2116",1036,"61094c7cb8c79b6a734c2d0c","stim/fief_g.wav","fin","span","German",4.98367588,"i","fricative",0
"2117",1037,"61094c7cb8c79b6a734c2d0c","stim/pief_g.wav","fin","span","German",5,"i","bilabial",0
"2118",1038,"61094c7cb8c79b6a734c2d0c","stim/pof_g.wav","fin","span","German",3.977790779,"o","bilabial",0
"2119",1039,"61094c7cb8c79b6a734c2d0c","stim/feuf_g.wav","fin","span","German",4.003677576,"y","fricative",0
"2120",1040,"61094c7cb8c79b6a734c2d0c","stim/fof_g.wav","fool","eng","German",4.025865904,"o","fricative",1
"2121",1041,"61094c7cb8c79b6a734c2d0c","stim/fof_g.wav","fool","eng","German",3.992583163,"o","fricative",1
"2122",1042,"61094c7cb8c79b6a734c2d0c","stim/fief_g.wav","fin","span","German",4.976278943,"i","fricative",0
"2123",1043,"61094c7cb8c79b6a734c2d0c","stim/feuf_g.wav","su","span","German",3.981488751,"y","fricative",0
"2124",1044,"61094c7cb8c79b6a734c2d0c","stim/peuf_g.wav","su","span","German",3.977790779,"y","bilabial",0
"2125",1045,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_g.wav","son","span","German",4.979977908,"schwa","fricative",0
"2126",1046,"61094c7cb8c79b6a734c2d0c","stim/pof_g.wav","fool","eng","German",4.003677576,"o","bilabial",1
"2127",1047,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_g.wav","su","span","German",3.016282831,"schwa","bilabial",0
"2128",1048,"61094c7cb8c79b6a734c2d0c","stim/pief_g.wav","fin","span","German",4.976278943,"i","bilabial",0
"2129",1049,"61094c7cb8c79b6a734c2d0c","stim/fief_g.wav","fin","span","German",5,"i","fricative",0
"2130",1050,"61094c7cb8c79b6a734c2d0c","stim/pof_g.wav","fool","eng","German",3.985186723,"o","bilabial",1
"2131",1051,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_g.wav","son","span","German",3.977790779,"schwa","bilabial",0
"2132",1052,"61094c7cb8c79b6a734c2d0c","stim/feuf_g.wav","su","span","German",4.025865904,"y","fricative",0
"2133",1053,"61094c7cb8c79b6a734c2d0c","stim/peuf_g.wav","su","span","German",3.970394339,"y","bilabial",0
"2134",1054,"61094c7cb8c79b6a734c2d0c","stim/fof_g.wav","fool","eng","German",5,"o","fricative",1
"2135",1055,"61094c7cb8c79b6a734c2d0c","stim/pief_g.wav","fin","span","German",5,"i","bilabial",0
"2136",1056,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_g.wav","fun","eng","German",4.003677576,"schwa","fricative",1
"2137",1057,"6109ab59c73e95d7a1f004a5","stim/feuf_g.wav","su","span","German",2.996397569,"y","fricative",0
"2138",1058,"6109ab59c73e95d7a1f004a5","stim/fof_g.wav","fought","eng","German",3.017520255,"o","fricative",1
"2139",1059,"6109ab59c73e95d7a1f004a5","stim/p_schwa_g.wav","fun","eng","German",2.015480324,"schwa","bilabial",1
"2140",1060,"6109ab59c73e95d7a1f004a5","stim/pof_g.wav","son","span","German",2.009230324,"o","bilabial",0
"2141",1061,"6109ab59c73e95d7a1f004a5","stim/peuf_g.wav","fool","eng","German",3.061689815,"y","bilabial",1
"2142",1062,"6109ab59c73e95d7a1f004a5","stim/pief_g.wav","fin","span","German",4.023958333,"i","bilabial",0
"2143",1063,"6109ab59c73e95d7a1f004a5","stim/f_schwa_g.wav","fought","eng","German",1.017954282,"schwa","fricative",1
"2144",1064,"6109ab59c73e95d7a1f004a5","stim/fief_g.wav","fin","span","German",4.002372685,"i","fricative",0
"2145",1065,"6109ab59c73e95d7a1f004a5","stim/f_schwa_g.wav","fought","eng","German",2.974623843,"schwa","fricative",1
"2146",1066,"6109ab59c73e95d7a1f004a5","stim/fief_g.wav","fin","span","German",4.365653935,"i","fricative",0
"2147",1067,"6109ab59c73e95d7a1f004a5","stim/p_schwa_g.wav","fun","eng","German",1.009273727,"schwa","bilabial",1
"2148",1068,"6109ab59c73e95d7a1f004a5","stim/fof_g.wav","fought","eng","German",2.017664931,"o","fricative",1
"2149",1069,"6109ab59c73e95d7a1f004a5","stim/peuf_g.wav","fool","eng","German",4.002213542,"y","bilabial",1
"2150",1070,"6109ab59c73e95d7a1f004a5","stim/pief_g.wav","fin","span","German",4.998408565,"i","bilabial",0
"2151",1071,"6109ab59c73e95d7a1f004a5","stim/feuf_g.wav","fool","eng","German",4.36286169,"y","fricative",1
"2152",1072,"6109ab59c73e95d7a1f004a5","stim/pof_g.wav","fought","eng","German",2.980714699,"o","bilabial",1
"2153",1073,"6109ab59c73e95d7a1f004a5","stim/pof_g.wav","fought","eng","German",2.975462963,"o","bilabial",1
"2154",1074,"6109ab59c73e95d7a1f004a5","stim/p_schwa_g.wav","fun","eng","German",2.004094329,"schwa","bilabial",1
