"","check.keys","choice","language_chosen","rating","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"1242",NA,"fin","span","4.078125","stim/pif_f.wav","613b570da4c6973e6b819474","bilabial","french","i","Spanish_mono",0,1
"1243",NA,"su","span","3.010416667","stim/peuf_f.wav","613b570da4c6973e6b819474","bilabial","french","y","Spanish_mono",0,6
"1244",NA,"fin","span","3.854166667","stim/fof_f.wav","613b570da4c6973e6b819474","fricative","french","o","Spanish_mono",0,1
"1245",NA,"su","span","2.296875","stim/fif_f.wav","613b570da4c6973e6b819474","fricative","french","i","Spanish_mono",0,6
"1246",NA,"son","span","1.885416667","stim/pof_f.wav","613b570da4c6973e6b819474","bilabial","french","o","Spanish_mono",0,5
"1247",NA,"su","span","2.510416667","stim/p_schwa_f.wav","613b570da4c6973e6b819474","bilabial","french","schwa","Spanish_mono",0,6
"1248",NA,"son","span","1.442708333","stim/feuf_f.wav","613b570da4c6973e6b819474","fricative","french","y","Spanish_mono",0,5
"1249",NA,"son","span","1.635416667","stim/peuf_f.wav","613b570da4c6973e6b819474","bilabial","french","y","Spanish_mono",0,5
"1250",NA,"fin","span","3.28125","stim/fif_f.wav","613b570da4c6973e6b819474","fricative","french","i","Spanish_mono",0,1
"1251",NA,"su","span","2.421875","stim/p_schwa_f.wav","613b570da4c6973e6b819474","bilabial","french","schwa","Spanish_mono",0,6
"1252",NA,"fin","span","3.067708333","stim/feuf_f.wav","613b570da4c6973e6b819474","fricative","french","y","Spanish_mono",0,1
"1253",NA,"fin","span","3.578125","stim/f_schwa_f.wav","613b570da4c6973e6b819474","fricative","french","schwa","Spanish_mono",0,1
"1254",NA,"fin","span","3.578125","stim/fof_f.wav","613b570da4c6973e6b819474","fricative","french","o","Spanish_mono",0,1
"1255",NA,"fin","span","4.036458333","stim/pif_f.wav","613b570da4c6973e6b819474","bilabial","french","i","Spanish_mono",0,1
"1256",NA,"su","span","2.411458333","stim/pof_f.wav","613b570da4c6973e6b819474","bilabial","french","o","Spanish_mono",0,6
"1257",NA,"son","span","3.921875","stim/pof_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","o","Spanish_mono",0,5
"1258",NA,"fin","span","3.963541667","stim/f_schwa_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","schwa","Spanish_mono",0,1
"1259",NA,"fin","span","2.052083333","stim/p_schwa_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","schwa","Spanish_mono",0,1
"1260",NA,"fin","span","1.005208333","stim/peuf_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","y","Spanish_mono",0,1
"1261",NA,"son","span","4.994791667","stim/fof_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","o","Spanish_mono",0,5
"1262",NA,"fin","span","4.005208333","stim/pif_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","i","Spanish_mono",0,1
"1263",NA,"fin","span","4.994791667","stim/fif_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","i","Spanish_mono",0,1
"1264",NA,"fin","span","2.984375","stim/feuf_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","y","Spanish_mono",0,1
"1265",NA,"fin","span","3.005208333","stim/feuf_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","y","Spanish_mono",0,1
"1266",NA,"son","span","4.020833333","stim/pof_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","o","Spanish_mono",0,5
"1267",NA,"fin","span","4.989583333","stim/f_schwa_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","schwa","Spanish_mono",0,1
"1268",NA,"fin","span","3.973958333","stim/peuf_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","y","Spanish_mono",0,1
"1269",NA,"son","span","3.072916667","stim/fof_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","o","Spanish_mono",0,5
"1270",NA,"son","span","2.083333333","stim/p_schwa_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","schwa","Spanish_mono",0,5
"1271",NA,"fin","span","4.09375","stim/fif_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","i","Spanish_mono",0,1
"1272",NA,"fin","span","4.09375","stim/pif_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","i","Spanish_mono",0,1
"1273",NA,"son","span","2.010416667","stim/peuf_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","y","Spanish_mono",0,5
"1274",NA,"su","span","3.6875","stim/feuf_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","y","Spanish_mono",0,6
"1275",NA,"son","span","2.010416667","stim/f_schwa_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","schwa","Spanish_mono",0,5
"1276",NA,"fin","span","2.979166667","stim/pif_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","i","Spanish_mono",0,1
"1277",NA,"fin","span","2.005208333","stim/p_schwa_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","schwa","Spanish_mono",0,1
"1278",NA,"fin","span","2.989583333","stim/fif_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","i","Spanish_mono",0,1
"1279",NA,"son","span","4.005208333","stim/pof_f.wav","613b9cc75dcb5336e4b0b516","bilabial","french","o","Spanish_mono",0,5
"1280",NA,"son","span","4.005208333","stim/fof_f.wav","613b9cc75dcb5336e4b0b516","fricative","french","o","Spanish_mono",0,5
"1281",NA,"son","span","3.886284722","stim/fof_f.wav","613f90102d1544ce1403ea89","fricative","french","o","Spanish_mono",0,5
"1282",NA,"fin","span","3.910694444","stim/pif_f.wav","613f90102d1544ce1403ea89","bilabial","french","i","Spanish_mono",0,1
"1283",NA,"su","span","4.274444444","stim/peuf_f.wav","613f90102d1544ce1403ea89","bilabial","french","y","Spanish_mono",0,6
"1284",NA,"fin","span","4.30828125","stim/fif_f.wav","613f90102d1544ce1403ea89","fricative","french","i","Spanish_mono",0,1
"1285",NA,"fin","span","1.650989583","stim/p_schwa_f.wav","613f90102d1544ce1403ea89","bilabial","french","schwa","Spanish_mono",0,1
"1286",NA,"son","span","2.440173611","stim/f_schwa_f.wav","613f90102d1544ce1403ea89","fricative","french","schwa","Spanish_mono",0,5
"1287",NA,"su","span","3.62859375","stim/feuf_f.wav","613f90102d1544ce1403ea89","fricative","french","y","Spanish_mono",0,6
"1288",NA,"son","span","3.33171875","stim/pof_f.wav","613f90102d1544ce1403ea89","bilabial","french","o","Spanish_mono",0,5
"1289",NA,"son","span","1.986996528","stim/p_schwa_f.wav","613f90102d1544ce1403ea89","bilabial","french","schwa","Spanish_mono",0,5
"1290",NA,"son","span","3.430086806","stim/pof_f.wav","613f90102d1544ce1403ea89","bilabial","french","o","Spanish_mono",0,5
"1291",NA,"fin","span","4.422083333","stim/pif_f.wav","613f90102d1544ce1403ea89","bilabial","french","i","Spanish_mono",0,1
"1292",NA,"su","span","3.400989583","stim/peuf_f.wav","613f90102d1544ce1403ea89","bilabial","french","y","Spanish_mono",0,6
"1293",NA,"fin","span","3.767118056","stim/fif_f.wav","613f90102d1544ce1403ea89","fricative","french","i","Spanish_mono",0,1
"1294",NA,"son","span","2.527934028","stim/f_schwa_f.wav","613f90102d1544ce1403ea89","fricative","french","schwa","Spanish_mono",0,5
"1295",NA,"su","span","3.339010417","stim/feuf_f.wav","613f90102d1544ce1403ea89","fricative","french","y","Spanish_mono",0,6
"1296",NA,"son","span","3.398142361","stim/fof_f.wav","613f90102d1544ce1403ea89","fricative","french","o","Spanish_mono",0,5
"1297",NA,"son","span","4.066388889","stim/pof_f.wav","613f90102d1544ce1403ea89","bilabial","french","o","Spanish_mono",0,5
"1298",NA,"su","span","3.6271875","stim/peuf_f.wav","613f90102d1544ce1403ea89","bilabial","french","y","Spanish_mono",0,6
"1299",NA,"su","span","3.599513889","stim/feuf_f.wav","613f90102d1544ce1403ea89","fricative","french","y","Spanish_mono",0,6
"1300",NA,"son","span","3.553524306","stim/fof_f.wav","613f90102d1544ce1403ea89","fricative","french","o","Spanish_mono",0,5
"1301",NA,"son","span","3.705520833","stim/f_schwa_f.wav","613f90102d1544ce1403ea89","fricative","french","schwa","Spanish_mono",0,5
"1302",NA,"fin","span","4.673263889","stim/pif_f.wav","613f90102d1544ce1403ea89","bilabial","french","i","Spanish_mono",0,1
"1303",NA,"son","span","2.028784722","stim/p_schwa_f.wav","613f90102d1544ce1403ea89","bilabial","french","schwa","Spanish_mono",0,5
"1304",NA,"fin","span","4.541805556","stim/fif_f.wav","613f90102d1544ce1403ea89","fricative","french","i","Spanish_mono",0,1
"1305",NA,"son","span","2.020833333","stim/pof_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","o","Spanish_mono",0,5
"1306",NA,"fin","span","3","stim/peuf_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","y","Spanish_mono",0,1
"1307",NA,"su","span","2","stim/fof_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","o","Spanish_mono",0,6
"1308",NA,"son","span","1.994791667","stim/f_schwa_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","schwa","Spanish_mono",0,5
"1309",NA,"su","span","3.010416667","stim/feuf_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","y","Spanish_mono",0,6
"1310",NA,"fin","span","2","stim/p_schwa_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","schwa","Spanish_mono",0,1
"1311",NA,"fin","span","4.989583333","stim/fif_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","i","Spanish_mono",0,1
"1312",NA,"fin","span","3.994791667","stim/pif_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","i","Spanish_mono",0,1
"1313",NA,"fin","span","3.994791667","stim/fif_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","i","Spanish_mono",0,1
"1314",NA,"son","span","3.015625","stim/fof_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","o","Spanish_mono",0,5
"1315",NA,"son","span","1.979166667","stim/f_schwa_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","schwa","Spanish_mono",0,5
"1316",NA,"fin","span","2.994791667","stim/pif_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","i","Spanish_mono",0,1
"1317",NA,"son","span","2.005208333","stim/p_schwa_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","schwa","Spanish_mono",0,5
"1318",NA,"son","span","1","stim/pof_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","o","Spanish_mono",0,5
"1319",NA,"su","span","2.979166667","stim/peuf_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","y","Spanish_mono",0,6
"1320",NA,"su","span","4.005208333","stim/feuf_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","y","Spanish_mono",0,6
"1321",NA,"fin","span","4.005208333","stim/pif_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","i","Spanish_mono",0,1
"1322",NA,"su","span","3","stim/fof_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","o","Spanish_mono",0,6
"1323",NA,"fin","span","3.994791667","stim/feuf_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","y","Spanish_mono",0,1
"1324",NA,"fin","span","3.005208333","stim/p_schwa_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","schwa","Spanish_mono",0,1
"1325",NA,"su","span","2.973958333","stim/pof_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","o","Spanish_mono",0,6
"1326",NA,"fin","span","4.979166667","stim/fif_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","i","Spanish_mono",0,1
"1327",NA,"son","span","2","stim/f_schwa_f.wav","613fde0b34b0cbed4c9250ad","fricative","french","schwa","Spanish_mono",0,5
"1328",NA,"su","span","3.005208333","stim/peuf_f.wav","613fde0b34b0cbed4c9250ad","bilabial","french","y","Spanish_mono",0,6
"1329",NA,"son","span","3.010416667","stim/p_schwa_f.wav","6143e5216e8e8ce178579b29","bilabial","french","schwa","Spanish_mono",0,5
"1330",NA,"su","span","2.984375","stim/fof_f.wav","6143e5216e8e8ce178579b29","fricative","french","o","Spanish_mono",0,6
"1331",NA,"su","span","4.979166667","stim/peuf_f.wav","6143e5216e8e8ce178579b29","bilabial","french","y","Spanish_mono",0,6
"1332",NA,"fin","span","4.979166667","stim/fif_f.wav","6143e5216e8e8ce178579b29","fricative","french","i","Spanish_mono",0,1
"1333",NA,"fin","span","1.005208333","stim/f_schwa_f.wav","6143e5216e8e8ce178579b29","fricative","french","schwa","Spanish_mono",0,1
"1334",NA,"son","span","4.015625","stim/pof_f.wav","6143e5216e8e8ce178579b29","bilabial","french","o","Spanish_mono",0,5
"1335",NA,"su","span","3.979166667","stim/feuf_f.wav","6143e5216e8e8ce178579b29","fricative","french","y","Spanish_mono",0,6
"1336",NA,"fin","span","4.989583333","stim/pif_f.wav","6143e5216e8e8ce178579b29","bilabial","french","i","Spanish_mono",0,1
"1337",NA,"fin","span","2","stim/f_schwa_f.wav","6143e5216e8e8ce178579b29","fricative","french","schwa","Spanish_mono",0,1
"1338",NA,"fin","span","1.994791667","stim/fof_f.wav","6143e5216e8e8ce178579b29","fricative","french","o","Spanish_mono",0,1
"1339",NA,"su","span","3.989583333","stim/peuf_f.wav","6143e5216e8e8ce178579b29","bilabial","french","y","Spanish_mono",0,6
"1340",NA,"fin","span","4.989583333","stim/fif_f.wav","6143e5216e8e8ce178579b29","fricative","french","i","Spanish_mono",0,1
"1341",NA,"fin","span","4.984375","stim/pif_f.wav","6143e5216e8e8ce178579b29","bilabial","french","i","Spanish_mono",0,1
"1342",NA,"son","span","4.010416667","stim/pof_f.wav","6143e5216e8e8ce178579b29","bilabial","french","o","Spanish_mono",0,5
"1343",NA,"son","span","4.010416667","stim/p_schwa_f.wav","6143e5216e8e8ce178579b29","bilabial","french","schwa","Spanish_mono",0,5
"1344",NA,"su","span","3.958333333","stim/feuf_f.wav","6143e5216e8e8ce178579b29","fricative","french","y","Spanish_mono",0,6
"1345",NA,"son","span","3.979166667","stim/p_schwa_f.wav","6143e5216e8e8ce178579b29","bilabial","french","schwa","Spanish_mono",0,5
"1346",NA,"fin","span","4.989583333","stim/fif_f.wav","6143e5216e8e8ce178579b29","fricative","french","i","Spanish_mono",0,1
"1347",NA,"son","span","3.005208333","stim/pof_f.wav","6143e5216e8e8ce178579b29","bilabial","french","o","Spanish_mono",0,5
"1348",NA,"su","span","1.979166667","stim/f_schwa_f.wav","6143e5216e8e8ce178579b29","fricative","french","schwa","Spanish_mono",0,6
"1349",NA,"fin","span","4.989583333","stim/pif_f.wav","6143e5216e8e8ce178579b29","bilabial","french","i","Spanish_mono",0,1
"1350",NA,"son","span","4.010416667","stim/peuf_f.wav","6143e5216e8e8ce178579b29","bilabial","french","y","Spanish_mono",0,5
"1351",NA,"su","span","3","stim/feuf_f.wav","6143e5216e8e8ce178579b29","fricative","french","y","Spanish_mono",0,6
"1352",NA,"fin","span","1.994791667","stim/fof_f.wav","6143e5216e8e8ce178579b29","fricative","french","o","Spanish_mono",0,1
"1353",NA,"fin","span","4.979166667","stim/pif_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","i","Spanish_mono",0,1
"1354",NA,"son","span","1.989583333","stim/p_schwa_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","schwa","Spanish_mono",0,5
"1355",NA,"su","span","3.979166667","stim/feuf_f.wav","6154b09dd8e1a858a87b110a","fricative","french","y","Spanish_mono",0,6
"1356",NA,"son","span","3.994791667","stim/fof_f.wav","6154b09dd8e1a858a87b110a","fricative","french","o","Spanish_mono",0,5
"1357",NA,"su","span","4.984375","stim/peuf_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","y","Spanish_mono",0,6
"1358",NA,"fin","span","4.989583333","stim/fif_f.wav","6154b09dd8e1a858a87b110a","fricative","french","i","Spanish_mono",0,1
"1359",NA,"son","span","4.989583333","stim/pof_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","o","Spanish_mono",0,5
"1360",NA,"son","span","5","stim/f_schwa_f.wav","6154b09dd8e1a858a87b110a","fricative","french","schwa","Spanish_mono",0,5
"1361",NA,"son","span","4.984375","stim/f_schwa_f.wav","6154b09dd8e1a858a87b110a","fricative","french","schwa","Spanish_mono",0,5
"1362",NA,"su","span","4.020833333","stim/pof_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","o","Spanish_mono",0,6
"1363",NA,"su","span","4.010416667","stim/p_schwa_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","schwa","Spanish_mono",0,6
"1364",NA,"su","span","4.96875","stim/fof_f.wav","6154b09dd8e1a858a87b110a","fricative","french","o","Spanish_mono",0,6
"1365",NA,"fin","span","2.979166667","stim/peuf_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","y","Spanish_mono",0,1
"1366",NA,"fin","span","5","stim/pif_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","i","Spanish_mono",0,1
"1367",NA,"fin","span","5","stim/fif_f.wav","6154b09dd8e1a858a87b110a","fricative","french","i","Spanish_mono",0,1
"1368",NA,"fin","span","4.010416667","stim/feuf_f.wav","6154b09dd8e1a858a87b110a","fricative","french","y","Spanish_mono",0,1
"1369",NA,"fin","span","4.015625","stim/feuf_f.wav","6154b09dd8e1a858a87b110a","fricative","french","y","Spanish_mono",0,1
"1370",NA,"su","span","3.989583333","stim/pof_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","o","Spanish_mono",0,6
"1371",NA,"son","span","4.005208333","stim/fof_f.wav","6154b09dd8e1a858a87b110a","fricative","french","o","Spanish_mono",0,5
"1372",NA,"su","span","3.989583333","stim/p_schwa_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","schwa","Spanish_mono",0,6
"1373",NA,"fin","span","4.010416667","stim/peuf_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","y","Spanish_mono",0,1
"1374",NA,"fin","span","5","stim/pif_f.wav","6154b09dd8e1a858a87b110a","bilabial","french","i","Spanish_mono",0,1
"1375",NA,"fin","span","5","stim/fif_f.wav","6154b09dd8e1a858a87b110a","fricative","french","i","Spanish_mono",0,1
"1376",NA,"su","span","2.979166667","stim/f_schwa_f.wav","6154b09dd8e1a858a87b110a","fricative","french","schwa","Spanish_mono",0,6
"1377",NA,"su","span","3.473958333","stim/fif_f.wav","615cb5f95658bd64d631da08","fricative","french","i","Spanish_mono",0,6
"1378",NA,"su","span","3.828125","stim/peuf_f.wav","615cb5f95658bd64d631da08","bilabial","french","y","Spanish_mono",0,6
"1379",NA,"su","span","4.177083333","stim/pif_f.wav","615cb5f95658bd64d631da08","bilabial","french","i","Spanish_mono",0,6
"1380",NA,"su","span","3.9375","stim/feuf_f.wav","615cb5f95658bd64d631da08","fricative","french","y","Spanish_mono",0,6
"1381",NA,"son","span","2.53125","stim/fof_f.wav","615cb5f95658bd64d631da08","fricative","french","o","Spanish_mono",0,5
"1382",NA,"son","span","2.421875","stim/p_schwa_f.wav","615cb5f95658bd64d631da08","bilabial","french","schwa","Spanish_mono",0,5
"1383",NA,"son","span","1.703125","stim/f_schwa_f.wav","615cb5f95658bd64d631da08","fricative","french","schwa","Spanish_mono",0,5
"1384",NA,"su","span","3.630208333","stim/pof_f.wav","615cb5f95658bd64d631da08","bilabial","french","o","Spanish_mono",0,6
"1385",NA,"su","span","3.984375","stim/peuf_f.wav","615cb5f95658bd64d631da08","bilabial","french","y","Spanish_mono",0,6
"1386",NA,"su","span","3.953125","stim/pif_f.wav","615cb5f95658bd64d631da08","bilabial","french","i","Spanish_mono",0,6
"1387",NA,"su","span","3.890625","stim/feuf_f.wav","615cb5f95658bd64d631da08","fricative","french","y","Spanish_mono",0,6
"1388",NA,"son","span","2.208333333","stim/f_schwa_f.wav","615cb5f95658bd64d631da08","fricative","french","schwa","Spanish_mono",0,5
"1389",NA,"fin","span","1.817708333","stim/fif_f.wav","615cb5f95658bd64d631da08","fricative","french","i","Spanish_mono",0,1
