"","choice","language_chosen","slider.response","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"4409","fought","eng","1.677777778","stim/feuf_f.wav","6142102f6c590438c4704e3f","fricative","french","y","Spanish",1,4
"4410","fought","eng","2.640740741","stim/pif_f.wav","6142102f6c590438c4704e3f","bilabial","french","i","Spanish",1,4
"4411","fought","eng","2.066666667","stim/fof_f.wav","6142102f6c590438c4704e3f","fricative","french","o","Spanish",1,4
"4412","fought","eng","1.825925926","stim/p_schwa_f.wav","6142102f6c590438c4704e3f","bilabial","french","schwa","Spanish",1,4
"4413","feel","eng","1.788888889","stim/fif_f.wav","6142102f6c590438c4704e3f","fricative","french","i","Spanish",1,7
"4414","fought","eng","2.311111111","stim/pof_f.wav","6142102f6c590438c4704e3f","bilabial","french","o","Spanish",1,4
"4415","feel","eng","2.562962963","stim/f_schwa_f.wav","6142102f6c590438c4704e3f","fricative","french","schwa","Spanish",1,7
"4416","fought","eng","2.651851852","stim/peuf_f.wav","6142102f6c590438c4704e3f","bilabial","french","y","Spanish",1,4
"4417","fought","eng","1.662962963","stim/peuf_f.wav","6142102f6c590438c4704e3f","bilabial","french","y","Spanish",1,4
"4418","feel","eng","1.540740741","stim/pof_f.wav","6142102f6c590438c4704e3f","bilabial","french","o","Spanish",1,7
"4419","fought","eng","1.67037037","stim/pif_f.wav","6142102f6c590438c4704e3f","bilabial","french","i","Spanish",1,4
"4420","feel","eng","2.125925926","stim/fof_f.wav","6142102f6c590438c4704e3f","fricative","french","o","Spanish",1,7
"4421","feel","eng","2.314814815","stim/feuf_f.wav","6142102f6c590438c4704e3f","fricative","french","y","Spanish",1,7
"4422","feel","eng","1.937037037","stim/f_schwa_f.wav","6142102f6c590438c4704e3f","fricative","french","schwa","Spanish",1,7
"4423","fought","eng","2.659259259","stim/fif_f.wav","6142102f6c590438c4704e3f","fricative","french","i","Spanish",1,4
"4424","fought","eng","2.962962963","stim/p_schwa_f.wav","6142102f6c590438c4704e3f","bilabial","french","schwa","Spanish",1,4
"4425","fought","eng","1.977777778","stim/feuf_f.wav","6142102f6c590438c4704e3f","fricative","french","y","Spanish",1,4
"4426","fought","eng","3.148148148","stim/pif_f.wav","6142102f6c590438c4704e3f","bilabial","french","i","Spanish",1,4
"4427","feel","eng","3.162962963","stim/pof_f.wav","6142102f6c590438c4704e3f","bilabial","french","o","Spanish",1,7
"4428","fought","eng","1.855555556","stim/p_schwa_f.wav","6142102f6c590438c4704e3f","bilabial","french","schwa","Spanish",1,4
"4429","feel","eng","1.592592593","stim/f_schwa_f.wav","6142102f6c590438c4704e3f","fricative","french","schwa","Spanish",1,7
"4430","feel","eng","1.492592593","stim/fif_f.wav","6142102f6c590438c4704e3f","fricative","french","i","Spanish",1,7
"4431","fought","eng","2.348148148","stim/peuf_f.wav","6142102f6c590438c4704e3f","bilabial","french","y","Spanish",1,4
"4432","feel","eng","2.622222222","stim/fof_f.wav","6142102f6c590438c4704e3f","fricative","french","o","Spanish",1,7
"4433","fought","eng","2.674074074","stim/peuf_f.wav","6142102f6c590438c4704e3f","bilabial","french","y","Spanish",1,4
"4434","fought","eng","2.003703704","stim/pif_f.wav","6142102f6c590438c4704e3f","bilabial","french","i","Spanish",1,4
"4435","feel","eng","1.477777778","stim/fif_f.wav","6142102f6c590438c4704e3f","fricative","french","i","Spanish",1,7
"4436","fought","eng","1.5","stim/f_schwa_f.wav","6142102f6c590438c4704e3f","fricative","french","schwa","Spanish",1,4
"4437","feel","eng","2.262962963","stim/feuf_f.wav","6142102f6c590438c4704e3f","fricative","french","y","Spanish",1,7
"4438","feel","eng","2.62962963","stim/pof_f.wav","6142102f6c590438c4704e3f","bilabial","french","o","Spanish",1,7
"4439","fought","eng","3.118518519","stim/p_schwa_f.wav","6142102f6c590438c4704e3f","bilabial","french","schwa","Spanish",1,4
"4440","feel","eng","3.103703704","stim/fof_f.wav","6142102f6c590438c4704e3f","fricative","french","o","Spanish",1,7
"4441","fun","eng","2.449725477","stim/feuf_f.wav","614215e5a85111f66a9abbfc","fricative","french","y","Spanish",1,3
"4442","fin","span","4.302738715","stim/fif_f.wav","614215e5a85111f66a9abbfc","fricative","french","i","Spanish",0,1
"4443","fin","span","4.58593967","stim/pif_f.wav","614215e5a85111f66a9abbfc","bilabial","french","i","Spanish",0,1
"4444","fought","eng","3.453063422","stim/pof_f.wav","614215e5a85111f66a9abbfc","bilabial","french","o","Spanish",1,4
"4445","su","span","3.640416124","stim/f_schwa_f.wav","614215e5a85111f66a9abbfc","fricative","french","schwa","Spanish",0,6
"4446","feel","eng","4.042916938","stim/p_schwa_f.wav","614215e5a85111f66a9abbfc","bilabial","french","schwa","Spanish",1,7
"4447","fool","eng","3.539669325","stim/fof_f.wav","614215e5a85111f66a9abbfc","fricative","french","o","Spanish",1,2
"4448","fun","eng","3.669944661","stim/peuf_f.wav","614215e5a85111f66a9abbfc","bilabial","french","y","Spanish",1,3
"4449","fought","eng","3.521398112","stim/pof_f.wav","614215e5a85111f66a9abbfc","bilabial","french","o","Spanish",1,4
"4450","fin","span","4.668343641","stim/pif_f.wav","614215e5a85111f66a9abbfc","bilabial","french","i","Spanish",0,1
"4451","fool","eng","3.481003147","stim/f_schwa_f.wav","614215e5a85111f66a9abbfc","fricative","french","schwa","Spanish",1,2
"4452","fun","eng","3.614716797","stim/peuf_f.wav","614215e5a85111f66a9abbfc","bilabial","french","y","Spanish",1,3
"4453","fought","eng","2.35937934","stim/p_schwa_f.wav","614215e5a85111f66a9abbfc","bilabial","french","schwa","Spanish",1,4
"4454","fought","eng","4.047664117","stim/fof_f.wav","614215e5a85111f66a9abbfc","fricative","french","o","Spanish",1,4
"4455","fin","span","4.765561523","stim/fif_f.wav","614215e5a85111f66a9abbfc","fricative","french","i","Spanish",0,1
"4456","fun","eng","3.651263292","stim/feuf_f.wav","614215e5a85111f66a9abbfc","fricative","french","y","Spanish",1,3
"4457","fought","eng","2.312709961","stim/f_schwa_f.wav","614215e5a85111f66a9abbfc","fricative","french","schwa","Spanish",1,4
"4458","su","span","3.301743707","stim/peuf_f.wav","614215e5a85111f66a9abbfc","bilabial","french","y","Spanish",0,6
"4459","fought","eng","3.539303657","stim/pof_f.wav","614215e5a85111f66a9abbfc","bilabial","french","o","Spanish",1,4
"4460","feel","eng","3.115428602","stim/p_schwa_f.wav","614215e5a85111f66a9abbfc","bilabial","french","schwa","Spanish",1,7
"4461","fought","eng","4.022027995","stim/feuf_f.wav","614215e5a85111f66a9abbfc","fricative","french","y","Spanish",1,4
"4462","fin","span","4.987932943","stim/fif_f.wav","614215e5a85111f66a9abbfc","fricative","french","i","Spanish",0,1
"4463","fought","eng","3.31869439","stim/fof_f.wav","614215e5a85111f66a9abbfc","fricative","french","o","Spanish",1,4
"4464","fin","span","4.656064453","stim/pif_f.wav","614215e5a85111f66a9abbfc","bilabial","french","i","Spanish",0,1
"4465","fin","span","4.911203342","stim/pif_f.wav","614215e5a85111f66a9abbfc","bilabial","french","i","Spanish",0,1
"4466","fool","eng","3.6897602","stim/pof_f.wav","614215e5a85111f66a9abbfc","bilabial","french","o","Spanish",1,2
"4467","fool","eng","3.863042806","stim/fof_f.wav","614215e5a85111f66a9abbfc","fricative","french","o","Spanish",1,2
"4468","feel","eng","2.776595595","stim/f_schwa_f.wav","614215e5a85111f66a9abbfc","fricative","french","schwa","Spanish",1,7
"4469","fun","eng","3.823958605","stim/feuf_f.wav","614215e5a85111f66a9abbfc","fricative","french","y","Spanish",1,3
"4470","feel","eng","3.826180827","stim/p_schwa_f.wav","614215e5a85111f66a9abbfc","bilabial","french","schwa","Spanish",1,7
"4471","fin","span","4.939326714","stim/fif_f.wav","614215e5a85111f66a9abbfc","fricative","french","i","Spanish",0,1
"4472","fought","eng","3.383500163","stim/peuf_f.wav","614215e5a85111f66a9abbfc","bilabial","french","y","Spanish",1,4
"4473","fin","span","4.721661241","stim/pif_f.wav","614215e5a85111f66a9abbfc","bilabial","french","i","Spanish",0,1
"4474","feel","eng","3.379687229","stim/p_schwa_f.wav","614215e5a85111f66a9abbfc","bilabial","french","schwa","Spanish",1,7
"4475","fool","eng","3.126756727","stim/fif_f.wav","614215e5a85111f66a9abbfc","fricative","french","i","Spanish",1,2
"4476","fought","eng","3.935825467","stim/peuf_f.wav","614215e5a85111f66a9abbfc","bilabial","french","y","Spanish",1,4
"4477","feel","eng","4.325987684","stim/f_schwa_f.wav","614215e5a85111f66a9abbfc","fricative","french","schwa","Spanish",1,7
"4478","fun","eng","2.834245877","stim/feuf_f.wav","614215e5a85111f66a9abbfc","fricative","french","y","Spanish",1,3
"4479","son","span","4.297827148","stim/pof_f.wav","614215e5a85111f66a9abbfc","bilabial","french","o","Spanish",0,5
"4480","son","span","4.300049371","stim/fof_f.wav","614215e5a85111f66a9abbfc","fricative","french","o","Spanish",0,5
"4481","fought","eng","3.003703647","stim/fof_f.wav","6142883565f2f12724b5e613","fricative","french","o","Spanish",1,4
"4482","fought","eng","1.96666661","stim/p_schwa_f.wav","6142883565f2f12724b5e613","bilabial","french","schwa","Spanish",1,4
"4483","fool","eng","3.025926095","stim/feuf_f.wav","6142883565f2f12724b5e613","fricative","french","y","Spanish",1,2
"4484","fool","eng","3.014814871","stim/peuf_f.wav","6142883565f2f12724b5e613","bilabial","french","y","Spanish",1,2
"4485","feel","eng","1.996296353","stim/f_schwa_f.wav","6142883565f2f12724b5e613","fricative","french","schwa","Spanish",1,7
"4486","feel","eng","2.014814871","stim/fif_f.wav","6142883565f2f12724b5e613","fricative","french","i","Spanish",1,7
"4487","fought","eng","4.029629743","stim/pof_f.wav","6142883565f2f12724b5e613","bilabial","french","o","Spanish",1,4
"4488","fin","span","2.018518519","stim/pif_f.wav","6142883565f2f12724b5e613","bilabial","french","i","Spanish",0,1
"4489","fought","eng","3.018518519","stim/p_schwa_f.wav","6142883565f2f12724b5e613","bilabial","french","schwa","Spanish",1,4
"4490","fought","eng","2.996296353","stim/fof_f.wav","6142883565f2f12724b5e613","fricative","french","o","Spanish",1,4
"4491","fought","eng","1.996296353","stim/feuf_f.wav","6142883565f2f12724b5e613","fricative","french","y","Spanish",1,4
"4492","fun","eng","1.996296353","stim/pof_f.wav","6142883565f2f12724b5e613","bilabial","french","o","Spanish",1,3
"4493","fought","eng","1.996296353","stim/f_schwa_f.wav","6142883565f2f12724b5e613","fricative","french","schwa","Spanish",1,4
"4494","fought","eng","1.996296353","stim/peuf_f.wav","6142883565f2f12724b5e613","bilabial","french","y","Spanish",1,4
"4495","fin","span","3.992592706","stim/fif_f.wav","6142883565f2f12724b5e613","fricative","french","i","Spanish",0,1
"4496","feel","eng","3.992592706","stim/pif_f.wav","6142883565f2f12724b5e613","bilabial","french","i","Spanish",1,7
"4497","fool","eng","2.981481481","stim/peuf_f.wav","6142883565f2f12724b5e613","bilabial","french","y","Spanish",1,2
"4498","fought","eng","3.985185129","stim/pof_f.wav","6142883565f2f12724b5e613","bilabial","french","o","Spanish",1,4
"4499","feel","eng","3.988889058","stim/pif_f.wav","6142883565f2f12724b5e613","bilabial","french","i","Spanish",1,7
"4500","fought","eng","1.977777834","stim/f_schwa_f.wav","6142883565f2f12724b5e613","fricative","french","schwa","Spanish",1,4
"4501","feel","eng","2.981481481","stim/fif_f.wav","6142883565f2f12724b5e613","fricative","french","i","Spanish",1,7
"4502","fought","eng","2.981481481","stim/fof_f.wav","6142883565f2f12724b5e613","fricative","french","o","Spanish",1,4
"4503","fool","eng","3.011111224","stim/feuf_f.wav","6142883565f2f12724b5e613","fricative","french","y","Spanish",1,2
"4504","fought","eng","2","stim/p_schwa_f.wav","6142883565f2f12724b5e613","bilabial","french","schwa","Spanish",1,4
"4505","fought","eng","2","stim/f_schwa_f.wav","6142883565f2f12724b5e613","fricative","french","schwa","Spanish",1,4
"4506","fought","eng","2","stim/p_schwa_f.wav","6142883565f2f12724b5e613","bilabial","french","schwa","Spanish",1,4
"4507","feel","eng","4.003703647","stim/fif_f.wav","6142883565f2f12724b5e613","fricative","french","i","Spanish",1,7
"4508","feel","eng","4.003703647","stim/pif_f.wav","6142883565f2f12724b5e613","bilabial","french","i","Spanish",1,7
"4509","fought","eng","2.981481481","stim/pof_f.wav","6142883565f2f12724b5e613","bilabial","french","o","Spanish",1,4
"4510","fool","eng","2.988889058","stim/feuf_f.wav","6142883565f2f12724b5e613","fricative","french","y","Spanish",1,2
"4511","fool","eng","2.988889058","stim/peuf_f.wav","6142883565f2f12724b5e613","bilabial","french","y","Spanish",1,2
"4512","fought","eng","2.988889058","stim/fof_f.wav","6142883565f2f12724b5e613","fricative","french","o","Spanish",1,4
"4513","fought","eng","2.003703647","stim/f_schwa_f.wav","6142883565f2f12724b5e613","fricative","french","schwa","Spanish",1,4
"4514","feel","eng","3.977777834","stim/pif_f.wav","6142883565f2f12724b5e613","bilabial","french","i","Spanish",1,7
"4515","fought","eng","2.988889058","stim/fof_f.wav","6142883565f2f12724b5e613","fricative","french","o","Spanish",1,4
"4516","feel","eng","3.996296353","stim/fif_f.wav","6142883565f2f12724b5e613","fricative","french","i","Spanish",1,7
"4517","fool","eng","2.029629743","stim/feuf_f.wav","6142883565f2f12724b5e613","fricative","french","y","Spanish",1,2
"4518","fought","eng","1.985185129","stim/peuf_f.wav","6142883565f2f12724b5e613","bilabial","french","y","Spanish",1,4
"4519","fought","eng","2.022222166","stim/pof_f.wav","6142883565f2f12724b5e613","bilabial","french","o","Spanish",1,4
"4520","fun","eng","2.022222166","stim/p_schwa_f.wav","6142883565f2f12724b5e613","bilabial","french","schwa","Spanish",1,3
"4521","fought","eng","4.026666667","stim/pof_f.wav","614413848bec31a0e770cc25","bilabial","french","o","Spanish",1,4
"4522","feel","eng","3.648888889","stim/peuf_f.wav","614413848bec31a0e770cc25","bilabial","french","y","Spanish",1,7
"4523","su","span","4.111111111","stim/feuf_f.wav","614413848bec31a0e770cc25","fricative","french","y","Spanish",0,6
"4524","son","span","4.044444444","stim/f_schwa_f.wav","614413848bec31a0e770cc25","fricative","french","schwa","Spanish",0,5
"4525","fought","eng","4.044444444","stim/p_schwa_f.wav","614413848bec31a0e770cc25","bilabial","french","schwa","Spanish",1,4
"4526","fin","span","4.044444444","stim/fif_f.wav","614413848bec31a0e770cc25","fricative","french","i","Spanish",0,1
"4527","fought","eng","3.955555556","stim/fof_f.wav","614413848bec31a0e770cc25","fricative","french","o","Spanish",1,4
"4528","feel","eng","3.631111111","stim/pif_f.wav","614413848bec31a0e770cc25","bilabial","french","i","Spanish",1,7
"4529","fin","span","3.857777778","stim/fif_f.wav","614413848bec31a0e770cc25","fricative","french","i","Spanish",0,1
"4530","fought","eng","3.857777778","stim/pof_f.wav","614413848bec31a0e770cc25","bilabial","french","o","Spanish",1,4
"4531","fought","eng","3.857777778","stim/fof_f.wav","614413848bec31a0e770cc25","fricative","french","o","Spanish",1,4
"4532","su","span","3.973333333","stim/feuf_f.wav","614413848bec31a0e770cc25","fricative","french","y","Spanish",0,6
"4533","fin","span","3.813333333","stim/pif_f.wav","614413848bec31a0e770cc25","bilabial","french","i","Spanish",0,1
"4534","fought","eng","3.933333333","stim/f_schwa_f.wav","614413848bec31a0e770cc25","fricative","french","schwa","Spanish",1,4
"4535","fought","eng","3.933333333","stim/p_schwa_f.wav","614413848bec31a0e770cc25","bilabial","french","schwa","Spanish",1,4
"4536","su","span","3.933333333","stim/peuf_f.wav","614413848bec31a0e770cc25","bilabial","french","y","Spanish",0,6
"4537","su","span","3.933333333","stim/peuf_f.wav","614413848bec31a0e770cc25","bilabial","french","y","Spanish",0,6
"4538","fought","eng","3.933333333","stim/fof_f.wav","614413848bec31a0e770cc25","fricative","french","o","Spanish",1,4
"4539","fought","eng","3.933333333","stim/pof_f.wav","614413848bec31a0e770cc25","bilabial","french","o","Spanish",1,4
"4540","fin","span","4.008888889","stim/pif_f.wav","614413848bec31a0e770cc25","bilabial","french","i","Spanish",0,1
"4541","fin","span","4.008888889","stim/fif_f.wav","614413848bec31a0e770cc25","fricative","french","i","Spanish",0,1
"4542","fin","span","4.008888889","stim/feuf_f.wav","614413848bec31a0e770cc25","fricative","french","y","Spanish",0,1
"4543","fought","eng","3.902222222","stim/p_schwa_f.wav","614413848bec31a0e770cc25","bilabial","french","schwa","Spanish",1,4
"4544","fought","eng","3.902222222","stim/f_schwa_f.wav","614413848bec31a0e770cc25","fricative","french","schwa","Spanish",1,4
"4545","fought","eng","3.902222222","stim/f_schwa_f.wav","614413848bec31a0e770cc25","fricative","french","schwa","Spanish",1,4
"4546","su","span","3.991111111","stim/peuf_f.wav","614413848bec31a0e770cc25","bilabial","french","y","Spanish",0,6
"4547","fin","span","3.991111111","stim/pif_f.wav","614413848bec31a0e770cc25","bilabial","french","i","Spanish",0,1
"4548","fought","eng","3.991111111","stim/pof_f.wav","614413848bec31a0e770cc25","bilabial","french","o","Spanish",1,4
"4549","su","span","4.111111111","stim/feuf_f.wav","614413848bec31a0e770cc25","fricative","french","y","Spanish",0,6
"4550","fought","eng","3.991111111","stim/p_schwa_f.wav","614413848bec31a0e770cc25","bilabial","french","schwa","Spanish",1,4
"4551","fin","span","4.008888889","stim/fif_f.wav","614413848bec31a0e770cc25","fricative","french","i","Spanish",0,1
"4552","fought","eng","4.008888889","stim/fof_f.wav","614413848bec31a0e770cc25","fricative","french","o","Spanish",1,4
"4553","fought","eng","4.008888889","stim/fof_f.wav","614413848bec31a0e770cc25","fricative","french","o","Spanish",1,4
"4554","su","span","4.062222222","stim/feuf_f.wav","614413848bec31a0e770cc25","fricative","french","y","Spanish",0,6
"4555","su","span","4.062222222","stim/peuf_f.wav","614413848bec31a0e770cc25","bilabial","french","y","Spanish",0,6
"4556","fought","eng","3.991111111","stim/p_schwa_f.wav","614413848bec31a0e770cc25","bilabial","french","schwa","Spanish",1,4
"4557","fin","span","4.008888889","stim/fif_f.wav","614413848bec31a0e770cc25","fricative","french","i","Spanish",0,1
